user_id,login_count,feature_usage_score,last_active_date,premium_feature_used
2514,72,21,2024-11-17,No
2515,58,27,2024-11-19,Yes
2516,73,92,2024-10-13,No
2517,90,11,2024-11-01,Yes
2518,81,50,2024-11-15,Yes
2519,81,77,2024-09-24,Yes
2520,5,50,2024-09-29,Yes
2521,107,28,2024-12-01,No
2522,85,59,2024-10-23,No
2523,99,97,2024-11-07,Yes
2524,57,34,2024-09-22,Yes
2525,105,54,2024-10-13,Yes
2526,119,70,2024-09-03,Yes
2527,88,49,2024-10-23,Yes
2528,103,74,2024-09-05,Yes
2529,82,40,2024-09-14,No
2530,16,77,2024-11-05,Yes
2531,20,85,2024-11-21,No
2532,115,84,2024-11-21,Yes
2533,79,29,2024-10-13,Yes
2534,32,58,2024-09-20,No
2535,100,91,2024-09-24,No
2536,95,84,2024-09-03,Yes
2537,56,11,2024-11-17,No
2538,91,17,2024-09-07,No
2539,7,18,2024-10-25,Yes
2540,9,35,2024-09-24,No
2541,98,67,2024-11-05,Yes
2542,49,16,2024-09-16,Yes
2543,84,39,2024-11-23,No
2544,80,54,2024-10-11,Yes
2545,68,19,2024-09-03,Yes
2546,48,74,2024-10-30,Yes
2547,106,66,2024-11-15,No
2548,26,69,2024-10-31,Yes
2549,105,12,2024-11-03,Yes
2550,65,55,2024-11-06,Yes
2551,52,41,2024-09-17,No
2552,50,77,2024-11-01,Yes
2553,116,39,2024-11-10,No
2554,30,89,2024-09-03,Yes
2555,23,51,2024-11-16,Yes
2556,2,28,2024-09-21,Yes
2557,31,49,2024-09-13,Yes
2558,61,95,2024-11-02,No
2559,77,72,2024-11-21,No
2560,109,40,2024-10-15,Yes
2561,102,14,2024-11-16,Yes
2562,114,77,2024-09-06,No
2563,51,64,2024-10-02,Yes
2564,101,75,2024-11-30,No
2565,62,73,2024-09-15,No
2566,100,93,2024-11-17,Yes
2567,13,58,2024-11-08,Yes
2568,20,71,2024-10-27,Yes
2569,9,74,2024-09-27,Yes
2570,102,91,2024-10-16,No
2571,18,30,2024-11-02,No
2572,47,17,2024-11-22,Yes
2573,40,15,2024-10-25,No
2574,64,52,2024-11-26,Yes
2575,25,63,2024-10-15,Yes
2576,15,27,2024-09-08,No
2577,53,46,2024-10-12,Yes
2578,39,88,2024-11-14,Yes
2579,12,16,2024-09-07,Yes
2580,118,49,2024-11-05,Yes
2581,110,43,2024-10-07,No
2582,117,48,2024-11-23,No
2583,78,77,2024-10-05,No
2584,71,69,2024-11-12,No
2585,88,85,2024-11-05,No
2586,114,92,2024-10-31,Yes
2587,52,56,2024-11-20,Yes
2588,71,25,2024-09-10,Yes
2589,46,60,2024-10-26,Yes
2590,39,82,2024-11-19,No
2591,95,88,2024-11-22,No
2592,43,16,2024-11-18,Yes
2593,60,15,2024-11-04,No
2594,101,36,2024-11-17,Yes
2595,33,19,2024-09-13,Yes
2596,70,70,2024-09-06,No
2597,33,30,2024-12-01,Yes
2598,102,81,2024-11-01,Yes
2599,59,73,2024-09-24,Yes
2600,115,28,2024-11-28,Yes
2601,22,39,2024-10-15,No
2602,82,79,2024-11-04,Yes
2603,11,66,2024-10-02,No
2604,50,39,2024-09-24,No
2605,14,53,2024-09-26,No
2606,90,85,2024-09-11,Yes
2607,74,76,2024-11-12,Yes
2608,102,22,2024-09-08,No
2609,96,27,2024-11-01,Yes
2610,12,17,2024-11-21,Yes
2611,96,41,2024-09-25,No
2612,39,13,2024-09-13,Yes
2613,100,52,2024-12-01,Yes
2614,97,92,2024-09-06,No
2615,77,91,2024-10-15,No
2616,116,57,2024-11-07,No
2617,44,62,2024-10-18,No
2618,53,65,2024-11-29,Yes
2619,31,85,2024-11-28,Yes
2620,79,22,2024-09-19,No
2621,81,74,2024-11-29,Yes
2622,119,60,2024-10-28,No
2623,24,56,2024-10-13,No
2624,109,27,2024-09-29,No
2625,14,62,2024-10-22,Yes
2626,78,60,2024-11-27,No
2627,89,47,2024-09-26,Yes
2628,36,97,2024-11-02,No
2629,42,27,2024-11-29,Yes
2630,10,68,2024-11-19,No
2631,15,82,2024-09-27,No
2632,7,74,2024-10-24,No
2633,17,77,2024-10-14,No
2634,79,42,2024-11-03,No
2635,68,36,2024-09-22,No
2636,48,11,2024-10-27,Yes
2637,37,78,2024-09-29,Yes
2638,10,52,2024-11-09,Yes
2639,83,72,2024-11-25,No
2640,50,62,2024-09-26,No
2641,40,60,2024-10-04,No
2642,83,92,2024-10-19,Yes
2643,74,52,2024-09-19,Yes
2644,72,24,2024-11-14,Yes
2645,32,99,2024-11-02,No
2646,86,31,2024-09-20,Yes
2647,39,28,2024-10-07,Yes
2648,73,13,2024-11-22,No
2649,71,29,2024-10-11,No
2650,36,32,2024-11-03,Yes
2651,77,54,2024-09-15,No
2652,21,67,2024-09-23,Yes
2653,88,79,2024-09-24,No
2654,78,57,2024-11-11,Yes
2655,25,58,2024-11-28,No
2656,108,47,2024-11-26,No
2657,13,30,2024-09-11,Yes
2658,65,98,2024-09-21,No
2659,42,34,2024-10-19,No
2660,54,99,2024-09-26,Yes
2661,81,38,2024-09-28,Yes
2662,67,95,2024-10-26,Yes
2663,26,50,2024-09-06,Yes
2664,78,91,2024-11-05,Yes
2665,4,33,2024-10-18,Yes
2666,12,24,2024-10-18,Yes
2667,74,15,2024-09-09,Yes
2668,103,16,2024-09-17,Yes
2669,105,63,2024-10-28,No
2670,11,63,2024-11-27,Yes
2671,4,38,2024-12-01,No
2672,117,66,2024-09-12,Yes
2673,113,53,2024-10-31,Yes
2674,52,75,2024-11-28,No
2675,79,23,2024-09-27,Yes
2676,108,31,2024-10-13,Yes
2677,68,24,2024-09-04,No
2678,57,59,2024-09-10,Yes
2679,48,57,2024-09-10,No
2680,17,73,2024-10-17,No
2681,35,52,2024-09-07,Yes
2682,93,22,2024-09-17,Yes
2683,38,52,2024-09-26,Yes
2684,113,10,2024-11-24,Yes
2685,67,89,2024-11-07,Yes
2686,12,86,2024-09-10,Yes
2687,59,85,2024-09-18,No
2688,38,48,2024-11-06,Yes
2689,11,22,2024-09-26,Yes
2690,100,91,2024-10-08,Yes
2691,46,17,2024-11-24,Yes
2692,66,20,2024-11-11,Yes
2693,47,79,2024-09-28,No
2694,34,77,2024-10-01,No
2695,59,57,2024-09-08,No
2696,69,96,2024-10-25,No
2697,94,33,2024-10-09,Yes
2698,19,94,2024-11-05,Yes
2699,109,73,2024-11-26,No
2700,20,79,2024-09-26,Yes
2701,2,98,2024-11-16,No
2702,60,86,2024-09-26,No
2703,31,26,2024-09-30,Yes
2704,50,24,2024-11-19,No
2705,38,22,2024-10-26,Yes
2706,114,89,2024-11-29,Yes
2707,17,17,2024-11-15,Yes
2708,96,47,2024-09-17,Yes
2709,25,18,2024-10-11,Yes
2710,65,76,2024-10-22,No
2711,16,49,2024-09-06,Yes
2712,84,68,2024-11-01,No
2713,3,22,2024-10-01,Yes
2714,119,52,2024-10-13,Yes
2715,113,87,2024-11-21,No
2716,77,39,2024-10-01,Yes
2717,47,94,2024-11-14,Yes
2718,52,21,2024-11-21,No
2719,22,98,2024-09-05,No
2720,28,55,2024-11-13,Yes
2721,31,29,2024-09-09,Yes
2722,7,65,2024-11-15,Yes
2723,34,15,2024-11-20,Yes
2724,105,69,2024-09-27,No
2725,30,96,2024-10-23,Yes
2726,25,30,2024-10-10,Yes
2727,67,41,2024-10-19,No
2728,99,13,2024-11-01,Yes
2729,66,49,2024-10-24,No
2730,91,67,2024-10-17,No
2731,67,91,2024-10-28,Yes
2732,92,41,2024-09-30,No
2733,54,56,2024-09-27,No
2734,75,61,2024-09-04,No
2735,57,90,2024-11-28,No
2736,69,50,2024-10-10,Yes
2737,17,38,2024-10-04,Yes
2738,27,84,2024-09-27,Yes
2739,73,86,2024-10-07,No
2740,57,47,2024-09-08,Yes
2741,97,95,2024-10-27,Yes
2742,67,90,2024-09-13,No
2743,28,56,2024-10-03,Yes
2744,20,19,2024-11-16,No
2745,104,77,2024-11-19,Yes
2746,31,74,2024-09-16,Yes
2747,47,41,2024-10-07,No
2748,109,42,2024-10-02,No
2749,93,40,2024-11-25,Yes
2750,35,14,2024-11-05,Yes
2751,28,78,2024-10-03,No
2752,70,45,2024-09-04,No
2753,55,18,2024-10-01,Yes
2754,114,57,2024-10-22,No
2755,47,10,2024-09-09,No
2756,53,27,2024-09-06,No
2757,28,87,2024-11-12,Yes
2758,36,27,2024-11-15,Yes
2759,100,71,2024-09-23,Yes
2760,49,27,2024-10-15,Yes
2761,48,97,2024-11-24,Yes
2762,53,68,2024-11-05,Yes
2763,107,33,2024-10-21,Yes
2764,103,58,2024-11-22,Yes
2765,75,87,2024-10-22,No
2766,24,91,2024-10-26,No
2767,43,54,2024-11-29,Yes
2768,103,31,2024-10-04,Yes
2769,25,10,2024-09-10,No
2770,116,30,2024-11-14,No
2771,52,22,2024-09-25,Yes
2772,119,63,2024-11-21,No
2773,34,62,2024-11-01,Yes
2774,105,56,2024-09-28,No
2775,5,84,2024-11-12,Yes
2776,101,71,2024-10-06,No
2777,45,11,2024-09-17,No
2778,22,77,2024-11-10,Yes
2779,100,37,2024-09-08,No
2780,1,39,2024-10-30,Yes
2781,16,61,2024-11-25,No
2782,37,50,2024-10-29,Yes
2783,39,90,2024-10-13,Yes
2784,94,32,2024-10-18,No
2785,116,60,2024-10-16,No
2786,75,94,2024-09-07,Yes
2787,76,67,2024-10-03,Yes
2788,95,87,2024-11-03,Yes
2789,19,63,2024-12-01,Yes
2790,88,51,2024-10-03,No
2791,25,12,2024-10-10,No
2792,48,23,2024-09-10,Yes
2793,80,43,2024-11-20,Yes
2794,98,76,2024-10-22,No
2795,48,25,2024-10-02,Yes
2796,82,77,2024-11-10,Yes
2797,29,59,2024-10-13,Yes
2798,6,82,2024-10-25,No
2799,16,60,2024-11-27,No
2800,118,17,2024-09-24,No
2801,75,12,2024-10-25,Yes
2802,31,77,2024-10-24,Yes
2803,11,33,2024-09-15,No
2804,101,63,2024-11-06,No
2805,49,75,2024-11-27,Yes
2806,74,63,2024-11-09,No
2807,118,48,2024-10-28,Yes
2808,66,10,2024-10-06,No
2809,53,93,2024-09-03,No
2810,89,34,2024-09-04,No
2811,106,46,2024-09-30,Yes
2812,78,65,2024-10-28,Yes
2813,107,68,2024-11-04,No
2814,2,19,2024-09-03,Yes
2815,117,20,2024-10-29,No
2816,114,22,2024-09-03,No
2817,93,86,2024-09-16,Yes
2818,79,89,2024-09-11,Yes
2819,54,44,2024-11-04,No
2820,94,58,2024-09-29,Yes
2821,105,63,2024-09-08,Yes
2822,98,60,2024-11-17,Yes
2823,12,23,2024-09-30,No
2824,93,74,2024-10-15,No
2825,6,13,2024-09-08,No
2826,90,74,2024-12-01,Yes
2827,119,40,2024-11-29,No
2828,66,74,2024-11-07,No
2829,68,43,2024-10-24,No
2830,18,66,2024-11-23,No
2831,20,18,2024-11-06,Yes
2832,63,22,2024-11-16,No
2833,76,21,2024-09-30,Yes
2834,9,82,2024-11-03,Yes
2835,112,39,2024-09-28,No
2836,41,60,2024-11-06,No
2837,29,97,2024-11-01,Yes
2838,83,66,2024-09-12,Yes
2839,56,72,2024-10-02,Yes
2840,33,25,2024-11-30,Yes
2841,6,13,2024-09-04,No
2842,41,29,2024-09-03,No
2843,52,99,2024-11-20,No
2844,12,24,2024-09-16,Yes
2845,32,24,2024-11-29,Yes
2846,63,47,2024-10-31,Yes
2847,43,45,2024-11-18,No
2848,17,90,2024-10-19,No
2849,18,60,2024-09-14,No
2850,40,96,2024-10-23,Yes
2851,25,34,2024-11-04,No
2852,69,14,2024-11-20,No
2853,102,84,2024-10-06,No
2854,99,87,2024-11-19,Yes
2855,93,12,2024-10-29,No
2856,88,61,2024-10-17,No
2857,100,97,2024-10-01,No
2858,102,42,2024-11-19,Yes
2859,71,34,2024-11-20,Yes
2860,58,29,2024-10-10,No
2861,43,45,2024-11-11,Yes
2862,38,20,2024-10-10,No
2863,91,59,2024-11-01,Yes
2864,6,49,2024-10-08,Yes
2865,54,86,2024-09-26,No
2866,34,26,2024-09-13,No
2867,30,71,2024-09-27,Yes
2868,29,48,2024-11-30,No
2869,111,15,2024-10-16,Yes
2870,25,66,2024-10-15,Yes
2871,29,19,2024-11-06,No
2872,79,98,2024-11-21,Yes
2873,55,14,2024-10-20,Yes
2874,34,69,2024-11-10,No
2875,49,16,2024-09-26,Yes
2876,27,56,2024-09-19,Yes
2877,86,28,2024-10-30,Yes
2878,2,13,2024-09-28,Yes
2879,117,83,2024-09-14,No
2880,26,53,2024-10-13,Yes
2881,11,27,2024-11-22,Yes
2882,102,56,2024-11-02,No
2883,56,98,2024-09-16,Yes
2884,116,37,2024-10-15,No
2885,46,63,2024-10-04,No
2886,112,34,2024-09-03,Yes
2887,67,12,2024-11-07,No
2888,32,82,2024-11-17,No
2889,43,85,2024-09-03,Yes
2890,20,17,2024-10-11,Yes
2891,42,15,2024-10-01,No
2892,103,80,2024-10-10,Yes
2893,20,80,2024-09-03,No
2894,72,47,2024-10-05,No
2895,51,67,2024-11-15,No
2896,23,82,2024-11-16,No
2897,22,10,2024-11-30,No
2898,94,93,2024-09-17,No
2899,113,89,2024-11-19,No
2900,89,59,2024-09-24,Yes
2901,21,99,2024-10-07,No
2902,37,54,2024-11-03,No
2903,3,85,2024-09-06,Yes
2904,88,29,2024-10-06,Yes
2905,22,57,2024-10-20,Yes
2906,42,72,2024-11-08,No
2907,20,63,2024-11-09,No
2908,58,32,2024-09-17,No
2909,66,39,2024-11-15,Yes
2910,4,88,2024-11-09,No
2911,17,98,2024-09-23,Yes
2912,113,73,2024-10-24,Yes
2913,110,66,2024-11-30,Yes
2914,28,37,2024-10-13,No
2915,104,26,2024-09-20,No
2916,84,87,2024-09-26,Yes
2917,47,68,2024-09-07,Yes
2918,57,27,2024-10-16,Yes
2919,112,18,2024-11-21,No
2920,63,62,2024-10-24,No
2921,6,35,2024-10-17,Yes
2922,90,25,2024-09-30,No
2923,116,57,2024-10-24,No
2924,73,96,2024-11-20,No
2925,60,12,2024-11-28,No
2926,95,66,2024-10-11,Yes
2927,31,33,2024-11-26,No
2928,113,14,2024-10-08,Yes
2929,68,75,2024-09-14,Yes
2930,92,72,2024-11-17,No
2931,23,49,2024-10-23,Yes
2932,3,39,2024-10-11,Yes
2933,91,36,2024-09-08,No
2934,102,18,2024-11-15,Yes
2935,106,50,2024-09-17,Yes
2936,4,38,2024-09-22,Yes
2937,105,66,2024-10-22,Yes
2938,42,88,2024-09-19,No
2939,84,72,2024-09-13,No
2940,68,39,2024-11-26,Yes
2941,62,32,2024-09-08,Yes
2942,41,59,2024-11-10,Yes
2943,82,30,2024-10-18,Yes
2944,50,63,2024-11-19,Yes
2945,110,56,2024-09-24,Yes
2946,84,92,2024-11-28,Yes
2947,82,87,2024-09-09,Yes
2948,31,11,2024-09-26,Yes
2949,13,71,2024-11-08,No
2950,114,84,2024-09-07,Yes
2951,6,66,2024-10-08,Yes
2952,20,57,2024-10-12,Yes
2953,42,18,2024-09-20,Yes
2954,16,39,2024-11-17,No
2955,3,43,2024-10-21,Yes
2956,36,43,2024-09-22,No
2957,23,75,2024-09-14,Yes
2958,119,84,2024-09-13,No
2959,35,88,2024-11-16,Yes
2960,91,47,2024-09-25,No
2961,89,62,2024-10-30,No
2962,26,66,2024-11-07,Yes
2963,114,98,2024-11-28,Yes
2964,114,33,2024-11-17,No
2965,99,24,2024-11-20,Yes
2966,29,73,2024-10-27,No
2967,38,88,2024-10-23,No
2968,94,58,2024-09-19,Yes
2969,77,76,2024-11-30,No
2970,102,11,2024-09-21,No
2971,7,98,2024-09-25,No
2972,13,16,2024-09-05,Yes
2973,39,45,2024-09-25,No
2974,1,16,2024-11-20,Yes
2975,32,82,2024-09-09,Yes
2976,87,78,2024-10-28,No
2977,17,90,2024-10-28,Yes
2978,51,83,2024-11-23,Yes
2979,84,12,2024-09-18,No
2980,32,64,2024-10-07,No
2981,54,63,2024-11-02,Yes
2982,75,84,2024-10-26,Yes
2983,84,98,2024-09-11,No
2984,109,81,2024-10-27,No
2985,28,37,2024-10-09,No
2986,95,65,2024-10-03,Yes
2987,68,22,2024-09-15,No
2988,86,95,2024-09-07,No
2989,4,14,2024-09-23,Yes
2990,38,43,2024-09-25,Yes
2991,90,78,2024-09-30,No
2992,3,86,2024-11-23,No
2993,104,15,2024-09-16,Yes
2994,118,11,2024-10-24,No
2995,57,61,2024-10-04,No
2996,98,24,2024-11-22,Yes
2997,21,47,2024-11-02,Yes
2998,15,50,2024-09-18,No
2999,90,74,2024-09-11,Yes
3000,111,46,2024-10-19,Yes
3001,27,76,2024-10-01,Yes
3002,57,47,2024-11-22,No
3003,118,19,2024-09-23,Yes
3004,102,65,2024-09-17,Yes
3005,92,67,2024-11-12,Yes
3006,111,19,2024-10-14,No
3007,94,59,2024-09-19,Yes
3008,87,95,2024-09-13,Yes
3009,47,50,2024-10-17,No
3010,109,23,2024-10-17,Yes
3011,39,98,2024-09-28,Yes
3012,37,96,2024-10-29,No
3013,40,75,2024-10-14,Yes
3014,38,43,2024-11-16,Yes
3015,4,67,2024-10-26,No
3016,33,33,2024-09-12,Yes
3017,81,89,2024-09-12,Yes
3018,112,94,2024-09-19,Yes
3019,107,90,2024-09-15,Yes
3020,102,23,2024-10-23,No
3021,85,80,2024-10-14,Yes
3022,19,72,2024-10-24,Yes
3023,76,23,2024-10-15,Yes
3024,54,15,2024-09-06,No
3025,96,20,2024-10-28,No
3026,37,36,2024-09-23,Yes
3027,68,63,2024-11-04,Yes
3028,8,99,2024-10-23,Yes
3029,4,62,2024-11-14,Yes
3030,104,34,2024-10-25,No
3031,86,45,2024-10-11,Yes
3032,74,27,2024-09-05,No
3033,85,65,2024-10-02,No
3034,33,19,2024-09-16,Yes
3035,50,60,2024-09-26,Yes
3036,87,47,2024-10-16,No
3037,114,82,2024-10-27,No
3038,80,30,2024-11-19,No
3039,58,99,2024-10-12,Yes
3040,94,42,2024-11-17,Yes
3041,19,34,2024-10-31,No
3042,71,76,2024-10-12,No
3043,51,28,2024-09-11,Yes
3044,9,85,2024-11-22,Yes
3045,105,65,2024-09-20,No
3046,29,57,2024-11-29,No
3047,55,50,2024-11-03,Yes
3048,69,61,2024-11-17,No
3049,82,17,2024-11-23,No
3050,101,56,2024-11-01,Yes
3051,37,87,2024-09-24,Yes
3052,2,84,2024-09-08,Yes
3053,105,49,2024-11-29,No
3054,101,54,2024-09-18,Yes
3055,91,70,2024-09-21,No
3056,8,64,2024-10-10,Yes
3057,25,81,2024-09-14,No
3058,22,53,2024-11-19,No
3059,88,28,2024-11-24,Yes
3060,108,94,2024-10-23,No
3061,35,92,2024-09-25,No
3062,45,31,2024-11-23,No
3063,110,72,2024-09-29,Yes
3064,3,12,2024-10-29,Yes
3065,10,82,2024-09-28,Yes
3066,112,57,2024-11-06,No
3067,62,36,2024-10-29,Yes
3068,61,29,2024-11-04,No
3069,79,59,2024-09-14,Yes
3070,49,20,2024-09-06,Yes
3071,21,26,2024-11-17,No
3072,83,59,2024-11-15,Yes
3073,61,37,2024-09-06,Yes
3074,85,59,2024-11-21,Yes
3075,37,12,2024-10-14,Yes
3076,54,76,2024-11-11,Yes
3077,8,95,2024-11-01,No
3078,17,25,2024-09-09,Yes
3079,28,19,2024-11-04,No
3080,56,63,2024-09-07,Yes
3081,59,75,2024-11-11,Yes
3082,85,58,2024-10-25,Yes
3083,44,55,2024-10-08,Yes
3084,107,85,2024-11-14,Yes
3085,8,65,2024-11-08,No
3086,11,23,2024-09-29,No
3087,77,25,2024-10-21,Yes
3088,15,84,2024-10-25,Yes
3089,28,48,2024-09-13,Yes
3090,66,69,2024-10-24,Yes
3091,85,50,2024-09-03,No
3092,85,32,2024-09-22,No
3093,91,38,2024-11-30,Yes
3094,112,20,2024-09-29,Yes
3095,114,19,2024-11-28,No
3096,15,73,2024-09-21,Yes
3097,119,25,2024-10-10,Yes
3098,28,24,2024-10-22,Yes
3099,97,65,2024-09-22,No
3100,7,72,2024-09-24,No
3101,59,34,2024-09-21,Yes
3102,96,43,2024-09-15,No
3103,44,77,2024-10-07,Yes
3104,67,85,2024-11-30,Yes
3105,3,89,2024-11-09,Yes
3106,80,95,2024-11-29,Yes
3107,85,67,2024-11-14,Yes
3108,73,15,2024-09-11,Yes
3109,3,42,2024-09-05,No
3110,94,28,2024-09-16,Yes
3111,52,24,2024-10-16,Yes
3112,8,89,2024-10-03,Yes
3113,112,48,2024-10-19,Yes
3114,29,53,2024-11-22,Yes
3115,102,69,2024-11-25,No
3116,54,55,2024-11-13,Yes
3117,78,80,2024-09-21,No
3118,119,98,2024-09-10,Yes
3119,23,45,2024-10-16,No
3120,102,85,2024-11-10,No
3121,28,43,2024-11-12,Yes
3122,57,76,2024-10-21,Yes
3123,92,67,2024-11-19,No
3124,115,21,2024-09-15,Yes
3125,108,50,2024-09-29,No
3126,29,29,2024-10-11,No
3127,80,34,2024-10-04,No
3128,22,28,2024-12-01,No
3129,66,58,2024-09-16,No
3130,105,11,2024-10-30,No
3131,9,30,2024-11-08,No
3132,4,72,2024-10-08,No
3133,57,22,2024-11-15,Yes
3134,87,57,2024-09-20,Yes
3135,24,50,2024-11-07,Yes
3136,67,87,2024-09-12,Yes
3137,12,40,2024-11-29,No
3138,93,90,2024-11-04,Yes
3139,109,85,2024-09-08,Yes
3140,53,89,2024-09-29,Yes
3141,52,32,2024-10-23,No
3142,86,89,2024-09-13,No
3143,83,94,2024-09-28,Yes
3144,16,54,2024-09-11,No
3145,44,47,2024-09-04,Yes
3146,27,84,2024-10-05,Yes
3147,78,21,2024-09-03,Yes
3148,60,99,2024-10-29,Yes
3149,29,99,2024-09-24,Yes
3150,3,25,2024-11-26,Yes
3151,94,24,2024-09-29,Yes
3152,108,79,2024-09-07,No
3153,33,19,2024-11-21,No
3154,90,55,2024-11-12,Yes
3155,3,92,2024-09-04,Yes
3156,30,15,2024-11-15,Yes
3157,80,20,2024-10-23,No
3158,5,12,2024-11-08,Yes
3159,47,21,2024-11-25,Yes
3160,95,42,2024-11-28,No
3161,36,40,2024-11-07,Yes
3162,63,49,2024-10-20,Yes
3163,116,64,2024-10-23,Yes
3164,43,35,2024-11-10,No
3165,90,82,2024-09-10,No
3166,42,16,2024-11-14,No
3167,55,19,2024-11-19,Yes
3168,47,49,2024-09-15,No
3169,30,27,2024-10-25,Yes
3170,55,51,2024-09-24,No
3171,27,90,2024-10-23,No
3172,77,37,2024-10-20,No
3173,11,16,2024-11-25,No
3174,90,35,2024-11-28,No
3175,53,23,2024-10-29,No
3176,59,76,2024-09-21,Yes
3177,109,42,2024-11-27,Yes
3178,38,17,2024-10-16,No
3179,97,48,2024-11-12,No
3180,93,52,2024-10-29,No
3181,22,38,2024-11-12,Yes
3182,27,17,2024-09-23,No
3183,97,46,2024-11-02,No
3184,42,33,2024-09-30,Yes
3185,105,23,2024-10-06,No
3186,16,86,2024-10-04,No
3187,54,79,2024-11-18,No
3188,80,54,2024-09-03,Yes
3189,8,80,2024-09-08,Yes
3190,114,94,2024-11-03,No
3191,118,76,2024-10-12,No
3192,40,47,2024-10-29,No
3193,4,95,2024-09-03,No
3194,37,86,2024-10-25,No
3195,108,61,2024-09-11,Yes
3196,117,67,2024-10-30,No
3197,10,45,2024-09-10,Yes
3198,32,40,2024-09-20,Yes
3199,114,38,2024-11-13,No
3200,7,23,2024-10-14,Yes
3201,42,50,2024-11-26,No
3202,53,23,2024-11-02,No
3203,17,60,2024-09-07,Yes
3204,16,66,2024-10-23,Yes
3205,35,14,2024-11-10,No
3206,11,11,2024-11-25,Yes
3207,105,91,2024-11-05,No
3208,10,26,2024-11-27,Yes
3209,28,71,2024-09-21,Yes
3210,118,66,2024-10-12,Yes
3211,108,49,2024-09-23,Yes
3212,17,15,2024-10-06,No
3213,40,28,2024-10-30,Yes
3214,110,57,2024-11-02,Yes
3215,102,35,2024-10-07,No
3216,16,77,2024-11-23,No
3217,85,56,2024-10-02,Yes
3218,102,89,2024-09-03,No
3219,53,15,2024-12-01,Yes
3220,108,28,2024-11-20,Yes
3221,82,25,2024-11-08,Yes
3222,47,96,2024-11-08,Yes
3223,114,49,2024-10-17,Yes
3224,4,19,2024-11-04,No
3225,111,30,2024-09-21,Yes
3226,39,90,2024-10-19,Yes
3227,5,92,2024-11-19,Yes
3228,28,36,2024-11-15,Yes
3229,103,28,2024-11-04,Yes
3230,37,23,2024-11-21,Yes
3231,84,64,2024-11-01,No
3232,74,77,2024-10-21,Yes
3233,57,82,2024-09-20,Yes
3234,62,43,2024-09-30,No
3235,64,33,2024-10-03,Yes
3236,10,57,2024-09-27,Yes
3237,55,97,2024-09-13,Yes
3238,18,80,2024-10-02,No
3239,65,98,2024-11-04,No
3240,37,45,2024-10-11,No
3241,48,91,2024-09-08,Yes
3242,51,69,2024-11-25,No
3243,95,18,2024-09-29,Yes
3244,109,27,2024-10-22,No
3245,39,34,2024-11-24,Yes
3246,18,68,2024-10-17,No
3247,57,70,2024-10-13,No
3248,87,88,2024-10-25,Yes
3249,80,80,2024-09-12,No
3250,90,17,2024-10-24,No
3251,99,16,2024-09-23,Yes
3252,79,25,2024-09-10,No
3253,105,96,2024-11-01,Yes
3254,99,59,2024-10-14,No
3255,78,89,2024-11-28,No
3256,32,46,2024-11-07,Yes
3257,55,44,2024-10-27,No
3258,108,93,2024-10-31,Yes
3259,109,34,2024-10-22,No
3260,105,53,2024-11-26,Yes
3261,16,59,2024-11-20,Yes
3262,69,89,2024-11-29,No
3263,94,97,2024-11-15,No
3264,80,77,2024-09-06,Yes
3265,114,22,2024-10-20,No
3266,36,89,2024-09-03,Yes
3267,3,86,2024-09-15,No
3268,96,12,2024-09-20,Yes
3269,1,82,2024-11-08,Yes
3270,84,96,2024-10-12,Yes
3271,97,33,2024-09-25,Yes
3272,113,68,2024-10-30,Yes
3273,31,64,2024-10-17,No
3274,84,31,2024-10-23,No
3275,7,37,2024-10-05,No
3276,21,89,2024-11-13,Yes
3277,104,54,2024-11-24,Yes
3278,7,36,2024-11-21,Yes
3279,39,52,2024-11-11,No
3280,29,51,2024-11-26,Yes
3281,18,24,2024-11-15,Yes
3282,79,35,2024-10-01,Yes
3283,116,52,2024-09-27,Yes
3284,23,65,2024-09-21,Yes
3285,19,47,2024-09-26,Yes
3286,51,74,2024-09-16,Yes
3287,47,23,2024-09-06,Yes
3288,79,95,2024-11-19,Yes
3289,82,87,2024-09-05,Yes
3290,64,31,2024-09-19,No
3291,71,27,2024-11-03,Yes
3292,110,85,2024-10-27,Yes
3293,99,63,2024-11-16,Yes
3294,18,68,2024-12-01,Yes
3295,54,99,2024-09-21,Yes
3296,61,48,2024-09-30,Yes
3297,102,20,2024-10-15,Yes
3298,51,52,2024-10-13,Yes
3299,62,43,2024-11-30,No
3300,62,16,2024-10-19,No
3301,16,33,2024-09-19,No
3302,55,20,2024-10-26,No
3303,89,45,2024-10-20,Yes
3304,43,75,2024-09-10,No
3305,91,54,2024-11-05,Yes
3306,23,11,2024-11-22,No
3307,18,29,2024-10-15,No
3308,13,64,2024-10-16,Yes
3309,67,46,2024-10-27,No
3310,29,72,2024-09-08,No
3311,75,81,2024-10-10,No
3312,94,43,2024-09-21,No
3313,66,42,2024-09-19,No
3314,46,16,2024-11-27,No
3315,88,14,2024-11-26,Yes
3316,38,77,2024-11-05,No
3317,5,70,2024-10-15,Yes
3318,26,14,2024-11-22,No
3319,77,93,2024-09-23,No
3320,18,10,2024-09-25,Yes
3321,59,81,2024-10-19,Yes
3322,16,53,2024-10-01,Yes
3323,92,14,2024-11-15,Yes
3324,14,81,2024-09-22,Yes
3325,66,20,2024-10-09,No
3326,43,41,2024-10-05,No
3327,70,65,2024-11-18,Yes
3328,69,29,2024-11-03,No
3329,79,66,2024-09-18,No
