user_id,amount,payment_status,payment_method,failure_reason,plan_name,billing_cycle,plan_price,start_date,renewal_date,subscription_status,country,company_size,user_status,event_type,resolution_status,login_count,feature_usage_score,last_active_date,premium_feature_used
4503,1999,Success,Wallet,Insufficient Funds,Basic,Monthly,999,2022-07-01,2023-07-01,Active,India,Enterprise,Active,,,11,39,2024-09-24,Yes
2159,3999,Success,UPI,Gateway Error,Pro,Annual,1999,2022-08-28,2023-08-28,Cancelled,Australia,SMB,Active,,,22,29,2024-09-24,Yes
1456,1999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2024-02-06,2025-02-05,Cancelled,USA,Mid,Active,,,93,71,2024-10-22,No
1749,999,Success,UPI,Gateway Error,Pro,Annual,1999,2024-02-11,2024-03-12,Expired,India,Enterprise,Active,Complaint,Closed,86,50,2024-10-26,No
1749,999,Success,UPI,Gateway Error,Pro,Annual,1999,2024-02-11,2024-03-12,Expired,India,Enterprise,Active,Refund,Closed,86,50,2024-10-26,No
2349,1999,Success,Wallet,Timeout,Basic,Annual,999,2023-02-10,2023-03-12,Active,Germany,SMB,Active,Downgrade,Closed,59,32,2024-09-21,No
3949,3999,Pending,UPI,Insufficient Funds,Premium,Monthly,3999,2022-02-20,2022-03-22,Expired,USA,Enterprise,Active,Refund,Closed,49,25,2024-11-13,Yes
3949,3999,Pending,UPI,Insufficient Funds,Premium,Monthly,3999,2022-02-20,2022-03-22,Expired,USA,Enterprise,Active,Refund,Closed,49,25,2024-11-13,Yes
3581,3999,Success,Card,Gateway Error,Pro,Monthly,1999,2022-08-08,2023-08-08,Active,India,Mid,Active,,,22,87,2024-11-23,Yes
2594,999,Failed,UPI,Insufficient Funds,Pro,Monthly,1999,2022-03-02,2022-04-01,Active,Germany,Mid,Inactive,,,101,36,2024-11-17,Yes
3162,3999,Success,UPI,Gateway Error,Premium,Monthly,3999,2022-02-16,2022-03-18,Active,USA,Mid,Active,,,63,49,2024-10-20,Yes
3572,3999,Success,Wallet,,Basic,Monthly,999,2022-08-31,2022-09-30,Active,UK,SMB,Inactive,Refund,Closed,110,52,2024-10-15,Yes
582,999,Success,Card,Timeout,Basic,Monthly,999,2023-01-12,2024-01-12,Active,India,Enterprise,Active,Downgrade,Closed,58,11,2024-11-21,Yes
1095,3999,Pending,Wallet,,Pro,Monthly,1999,2022-05-22,2022-06-21,Active,Australia,SMB,Active,,,97,75,2024-09-21,Yes
2690,999,Success,Wallet,Gateway Error,Premium,Monthly,3999,2022-07-18,2023-07-18,Active,India,SMB,Active,,,100,91,2024-10-08,Yes
2402,999,Success,Wallet,,Basic,Monthly,999,2022-09-28,2023-09-28,Cancelled,Australia,Mid,Active,,,26,21,2024-09-22,No
641,3999,Success,Card,Insufficient Funds,Basic,Monthly,999,2023-07-31,2024-07-30,Active,Australia,Enterprise,Active,,,88,33,2024-09-13,No
4729,999,Success,Card,Insufficient Funds,Basic,Monthly,999,2024-02-18,2025-02-17,Active,Australia,Mid,Inactive,,,107,89,2024-10-01,No
110,1999,Success,Wallet,Gateway Error,Basic,Monthly,999,2022-12-04,2023-01-03,Expired,Germany,Mid,Active,Complaint,Open,45,30,2024-11-04,Yes
3458,999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2023-04-03,2024-04-02,Active,UK,Enterprise,Inactive,,,2,95,2024-09-27,Yes
3818,3999,Success,Wallet,Gateway Error,Basic,Monthly,999,2023-01-26,2024-01-26,Active,India,SMB,Active,,,55,35,2024-09-19,Yes
4036,1999,Success,Card,Timeout,Basic,Monthly,999,2023-01-14,2023-02-13,Active,UK,Mid,Active,Downgrade,Closed,34,70,2024-10-23,No
1564,1999,Success,UPI,Gateway Error,Pro,Monthly,1999,2022-08-02,2023-08-02,Active,India,Mid,Active,,,79,14,2024-09-13,No
2151,1999,Success,UPI,Gateway Error,Premium,Monthly,3999,2022-08-15,2022-09-14,Expired,USA,Mid,Active,,,96,33,2024-11-12,No
4500,1999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2022-10-18,2022-11-17,Expired,Germany,Enterprise,Inactive,,,59,56,2024-10-12,No
3237,999,Success,Wallet,Gateway Error,Pro,Monthly,1999,2023-03-14,2024-03-13,Active,Germany,Enterprise,Active,,,55,97,2024-09-13,Yes
1595,999,Success,Card,,Pro,Monthly,1999,2022-12-19,2023-12-19,Active,India,SMB,Active,,,93,60,2024-09-04,No
2297,999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2022-05-18,2022-06-17,Active,Australia,Mid,Active,,,61,43,2024-09-25,No
4902,3999,Failed,Wallet,Timeout,Premium,Annual,3999,2023-03-22,2024-03-21,Active,India,Mid,Active,,,43,21,2024-11-11,No
4639,3999,Success,Wallet,Timeout,Basic,Annual,999,2022-01-24,2023-01-24,Active,UK,SMB,Active,Complaint,Closed,41,79,2024-10-26,No
4626,1999,Success,Wallet,,Pro,Monthly,1999,2022-08-12,2022-09-11,Cancelled,Australia,Mid,Active,,,84,99,2024-10-22,No
2461,3999,Pending,Card,Timeout,Pro,Annual,1999,2022-05-11,2022-06-10,Cancelled,Australia,Enterprise,Active,Complaint,Closed,115,39,2024-10-13,No
991,999,Success,Wallet,Gateway Error,Pro,Monthly,1999,2023-03-20,2023-04-19,Active,UK,Mid,Active,,,50,92,2024-09-13,No
831,999,Success,UPI,,Pro,Annual,1999,2023-12-30,2024-01-29,Active,UK,SMB,Active,,,94,79,2024-11-15,Yes
1783,999,Success,Card,Gateway Error,Premium,Monthly,3999,2023-03-22,2024-03-21,Active,India,Enterprise,Active,,,6,62,2024-09-29,No
532,999,Pending,Wallet,Gateway Error,Basic,Monthly,999,2022-01-08,2023-01-08,Active,Germany,SMB,Active,Refund,Closed,84,49,2024-11-08,No
1695,999,Success,UPI,Timeout,Pro,Monthly,1999,2024-01-19,2024-02-18,Active,Germany,Enterprise,Active,Complaint,Closed,10,20,2024-11-07,Yes
4794,1999,Success,Wallet,,Basic,Monthly,999,2022-10-03,2022-11-02,Active,Australia,Enterprise,Active,,,11,29,2024-11-20,No
4487,999,Success,Card,Timeout,Premium,Monthly,3999,2022-08-09,2022-09-08,Active,UK,SMB,Active,Complaint,Closed,71,48,2024-09-16,Yes
4487,999,Success,Card,Timeout,Premium,Monthly,3999,2022-08-09,2022-09-08,Active,UK,SMB,Active,Downgrade,Closed,71,48,2024-09-16,Yes
2272,999,Pending,UPI,,Basic,Monthly,999,2024-01-14,2025-01-13,Expired,Australia,SMB,Active,,,112,48,2024-10-13,No
1527,999,Success,UPI,,Basic,Monthly,999,2022-01-24,2023-01-24,Active,USA,SMB,Active,,,65,53,2024-10-07,Yes
983,1999,Success,Wallet,,Pro,Monthly,1999,2023-08-02,2023-09-01,Expired,India,Mid,Active,,,28,95,2024-10-22,Yes
3627,999,Success,Wallet,,Basic,Annual,999,2024-01-26,2024-02-25,Active,Germany,SMB,Active,,,5,75,2024-10-31,No
2557,3999,Success,Wallet,Gateway Error,Pro,Monthly,1999,2022-05-10,2023-05-10,Active,USA,SMB,Active,,,31,49,2024-09-13,Yes
2097,1999,Success,Card,Gateway Error,Pro,Annual,1999,2022-01-25,2022-02-24,Expired,Australia,Enterprise,Active,Complaint,Open,54,73,2024-11-17,No
2097,1999,Success,Card,Gateway Error,Pro,Annual,1999,2022-01-25,2022-02-24,Expired,Australia,Enterprise,Active,Downgrade,Open,54,73,2024-11-17,No
808,1999,Success,Card,,Pro,Monthly,1999,2023-03-13,2023-04-12,Active,UK,Mid,Active,,,22,59,2024-11-03,Yes
710,999,Pending,Wallet,Gateway Error,Basic,Annual,999,2022-08-14,2023-08-14,Expired,Australia,SMB,Active,,,22,80,2024-11-10,No
1952,999,Success,Wallet,,Basic,Monthly,999,2022-03-02,2023-03-02,Cancelled,Germany,Enterprise,Active,,,88,24,2024-10-09,Yes
3775,999,Pending,UPI,Gateway Error,Pro,Annual,1999,2022-11-10,2022-12-10,Active,USA,Mid,Active,,,28,92,2024-09-14,No
3087,1999,Success,UPI,Timeout,Basic,Monthly,999,2022-12-13,2023-01-12,Expired,Australia,Mid,Active,Complaint,Closed,77,25,2024-10-21,Yes
346,1999,Success,UPI,Gateway Error,Pro,Annual,1999,2023-02-16,2024-02-16,Active,UK,SMB,Active,,,54,44,2024-11-03,Yes
2828,3999,Success,UPI,,Basic,Monthly,999,2022-01-18,2023-01-18,Cancelled,UK,Enterprise,Active,,,66,74,2024-11-07,No
3817,999,Success,Wallet,Gateway Error,Pro,Annual,1999,2023-12-16,2024-01-15,Expired,USA,SMB,Active,,,113,67,2024-11-13,Yes
4762,999,Success,Card,Gateway Error,Pro,Monthly,1999,2022-01-07,2023-01-07,Cancelled,India,SMB,Inactive,,,55,47,2024-11-06,No
926,999,Success,UPI,Timeout,Pro,Monthly,1999,2022-02-24,2023-02-24,Cancelled,Australia,SMB,Active,Refund,Open,110,93,2024-11-24,Yes
2909,1999,Success,Card,Insufficient Funds,Basic,Monthly,999,2022-11-04,2023-11-04,Active,USA,Mid,Active,,,66,39,2024-11-15,Yes
2281,1999,Success,Card,,Pro,Monthly,1999,2023-02-27,2023-03-29,Cancelled,Australia,SMB,Active,,,22,24,2024-11-29,Yes
1470,1999,Success,Card,Insufficient Funds,Pro,Annual,1999,2023-12-28,2024-01-27,Active,Australia,Enterprise,Active,,,24,25,2024-09-05,Yes
2219,1999,Success,UPI,,Basic,Monthly,999,2023-09-25,2023-10-25,Cancelled,India,Mid,Active,,,69,45,2024-11-02,No
4843,1999,Success,UPI,Timeout,Basic,Annual,999,2023-04-24,2023-05-24,Active,India,SMB,Active,,,112,47,2024-10-01,Yes
1001,3999,Success,UPI,Gateway Error,Premium,Monthly,3999,2023-02-10,2023-03-12,Active,UK,SMB,Active,Refund,Open,62,10,2024-09-26,No
4369,1999,Failed,UPI,Gateway Error,Pro,Monthly,1999,2023-08-14,2023-09-13,Active,Germany,Mid,Inactive,,,16,67,2024-11-16,No
1049,1999,Success,Wallet,,Basic,Annual,999,2022-03-21,2023-03-21,Active,Australia,Enterprise,Active,,,63,98,2024-09-17,No
4853,3999,Failed,UPI,Insufficient Funds,Basic,Monthly,999,2023-09-28,2024-09-27,Active,UK,Enterprise,Inactive,,,54,23,2024-11-01,No
2886,1999,Success,Card,,Basic,Monthly,999,2024-01-03,2024-02-02,Active,USA,Enterprise,Active,Downgrade,Closed,112,34,2024-09-03,Yes
4645,3999,Success,Wallet,Timeout,Basic,Monthly,999,2023-01-14,2023-02-13,Active,Australia,Mid,Active,,,65,28,2024-10-02,No
2522,999,Success,UPI,Timeout,Premium,Monthly,3999,2022-07-20,2023-07-20,Active,UK,Enterprise,Active,,,85,59,2024-10-23,No
3541,3999,Pending,UPI,Insufficient Funds,Premium,Monthly,3999,2023-08-23,2023-09-22,Active,India,Mid,Active,,,25,47,2024-10-28,Yes
2564,999,Pending,UPI,Insufficient Funds,Pro,Monthly,1999,2022-05-30,2022-06-29,Expired,Germany,SMB,Inactive,Complaint,Closed,101,75,2024-11-30,No
2106,3999,Success,Card,Insufficient Funds,Basic,Monthly,999,2024-03-01,2024-03-31,Expired,USA,SMB,Active,,,104,39,2024-10-18,Yes
2220,999,Pending,UPI,Insufficient Funds,Premium,Monthly,3999,2022-05-10,2023-05-10,Active,USA,SMB,Active,,,32,99,2024-10-26,Yes
3302,3999,Failed,Card,Timeout,Basic,Monthly,999,2024-02-10,2024-03-11,Cancelled,Australia,Mid,Active,,,55,20,2024-10-26,No
2194,999,Success,UPI,Gateway Error,Pro,Monthly,1999,2022-09-19,2022-10-19,Active,Germany,Mid,Active,,,49,53,2024-10-11,Yes
3347,1999,Success,UPI,,Basic,Monthly,999,2023-08-16,2023-09-15,Active,Germany,Mid,Active,Downgrade,Closed,89,86,2024-09-10,No
4950,3999,Success,Card,Timeout,Pro,Monthly,1999,2022-02-08,2023-02-08,Expired,Germany,Enterprise,Active,Downgrade,Closed,35,34,2024-10-30,No
829,1999,Failed,UPI,,Pro,Monthly,1999,2023-09-23,2023-10-23,Active,USA,Enterprise,Active,,,47,45,2024-10-22,No
3407,3999,Success,UPI,Insufficient Funds,Premium,Monthly,3999,2022-12-28,2023-12-28,Expired,USA,Mid,Active,Downgrade,Closed,57,55,2024-10-28,No
2348,1999,Success,Wallet,Timeout,Basic,Monthly,999,2023-05-25,2024-05-24,Expired,UK,SMB,Active,,,38,76,2024-11-10,No
4645,999,Success,Wallet,,Basic,Monthly,999,2023-04-30,2023-05-30,Active,Germany,Enterprise,Active,,,65,28,2024-10-02,No
3986,999,Success,UPI,Gateway Error,Premium,Annual,3999,2022-06-21,2023-06-21,Expired,Germany,SMB,Inactive,Complaint,Closed,34,51,2024-09-26,Yes
1292,999,Success,Card,Insufficient Funds,Basic,Monthly,999,2023-03-29,2023-04-28,Active,Australia,Mid,Active,,,38,10,2024-11-23,Yes
32,1999,Pending,Card,Timeout,Pro,Monthly,1999,2023-02-03,2024-02-03,Expired,UK,Enterprise,Active,,,6,88,2024-11-03,Yes
2479,3999,Success,Wallet,Insufficient Funds,Basic,Monthly,999,2023-11-24,2023-12-24,Active,India,Mid,Inactive,Complaint,Closed,69,17,2024-11-15,No
1962,1999,Success,Wallet,Timeout,Basic,Monthly,999,2023-01-07,2023-02-06,Active,USA,Enterprise,Active,,,109,71,2024-11-04,Yes
4318,3999,Success,Wallet,Gateway Error,Basic,Annual,999,2022-04-02,2023-04-02,Active,Australia,SMB,Active,,,87,14,2024-11-19,No
4905,999,Failed,Card,Gateway Error,Pro,Monthly,1999,2023-12-06,2024-12-05,Active,Australia,SMB,Active,,,105,38,2024-09-22,No
3046,3999,Success,Card,Insufficient Funds,Basic,Monthly,999,2022-03-16,2022-04-15,Cancelled,USA,Enterprise,Active,,,29,57,2024-11-29,No
3534,999,Pending,Card,Timeout,Basic,Monthly,999,2023-11-17,2024-11-16,Expired,Australia,SMB,Active,,,58,28,2024-09-19,No
705,999,Success,UPI,Gateway Error,Premium,Monthly,3999,2022-07-04,2022-08-03,Active,Germany,SMB,Active,,,83,98,2024-09-14,No
4669,1999,Success,UPI,,Basic,Monthly,999,2023-04-05,2023-05-05,Active,India,Mid,Active,,,32,12,2024-09-30,Yes
4991,1999,Failed,UPI,Insufficient Funds,Premium,Monthly,3999,2023-09-20,2024-09-19,Expired,USA,Mid,Active,Refund,Closed,76,52,2024-10-03,Yes
2507,999,Success,Wallet,Gateway Error,Basic,Monthly,999,2023-06-11,2024-06-10,Active,USA,SMB,Active,,,3,64,2024-09-29,Yes
4899,999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2024-03-07,2024-04-06,Active,India,SMB,Active,,,71,16,2024-11-27,Yes
3112,3999,Success,Wallet,,Pro,Monthly,1999,2024-02-06,2025-02-05,Cancelled,USA,Mid,Active,Complaint,Closed,8,89,2024-10-03,Yes
3112,3999,Success,Wallet,,Pro,Monthly,1999,2024-02-06,2025-02-05,Cancelled,USA,Mid,Active,Refund,Closed,8,89,2024-10-03,Yes
3112,3999,Success,Wallet,,Pro,Monthly,1999,2024-02-06,2025-02-05,Cancelled,USA,Mid,Active,Refund,Closed,8,89,2024-10-03,Yes
3026,999,Success,Wallet,Gateway Error,Basic,Monthly,999,2022-05-02,2022-06-01,Active,USA,SMB,Active,,,37,36,2024-09-23,Yes
2295,3999,Failed,Wallet,Timeout,Premium,Monthly,3999,2023-08-24,2024-08-23,Active,UK,SMB,Active,Refund,Closed,49,25,2024-09-09,Yes
1909,1999,Success,Card,Timeout,Premium,Annual,3999,2023-04-07,2023-05-07,Active,USA,Mid,Inactive,Downgrade,Closed,114,11,2024-09-03,Yes
2572,999,Success,UPI,,Basic,Monthly,999,2024-02-08,2025-02-07,Active,Germany,Mid,Active,Refund,Closed,47,17,2024-11-22,Yes
1429,1999,Pending,Wallet,,Basic,Monthly,999,2022-11-01,2022-12-01,Active,USA,SMB,Active,,,37,33,2024-11-10,Yes
4136,3999,Pending,UPI,Gateway Error,Pro,Monthly,1999,2022-04-28,2022-05-28,Active,Germany,SMB,Active,,,51,15,2024-11-03,Yes
1054,3999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-04-02,2024-04-01,Cancelled,Australia,Enterprise,Active,Downgrade,Open,98,97,2024-10-21,Yes
4928,999,Success,Wallet,Timeout,Basic,Monthly,999,2022-12-25,2023-01-24,Cancelled,UK,SMB,Active,,,53,14,2024-11-02,Yes
4393,999,Success,Card,Insufficient Funds,Premium,Annual,3999,2023-07-09,2024-07-08,Active,Australia,SMB,Active,,,43,30,2024-11-17,Yes
2351,999,Success,Card,Insufficient Funds,Basic,Monthly,999,2023-09-09,2024-09-08,Active,Germany,Enterprise,Active,,,75,28,2024-11-10,No
1284,3999,Success,Card,Insufficient Funds,Premium,Annual,3999,2022-03-28,2022-04-27,Active,USA,SMB,Active,,,15,24,2024-11-14,Yes
1948,1999,Success,Card,Insufficient Funds,Pro,Annual,1999,2024-01-04,2025-01-03,Cancelled,USA,Mid,Inactive,,,30,49,2024-09-09,No
606,999,Success,UPI,,Pro,Annual,1999,2022-05-09,2023-05-09,Expired,Australia,Enterprise,Active,Downgrade,Closed,93,23,2024-10-24,Yes
1337,1999,Failed,Card,,Basic,Monthly,999,2022-07-04,2022-08-03,Expired,UK,Mid,Active,,,50,91,2024-11-14,Yes
2937,999,Success,Card,Insufficient Funds,Basic,Monthly,999,2024-02-04,2025-02-03,Active,USA,Enterprise,Active,,,105,66,2024-10-22,Yes
2779,1999,Success,Wallet,Gateway Error,Premium,Monthly,3999,2024-02-29,2024-03-30,Cancelled,UK,Mid,Active,,,100,37,2024-09-08,No
4960,3999,Success,Card,Insufficient Funds,Basic,Monthly,999,2023-11-19,2023-12-19,Active,UK,SMB,Active,,,24,75,2024-09-19,No
3980,999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2022-10-31,2023-10-31,Cancelled,Australia,SMB,Active,,,114,93,2024-09-29,Yes
4588,3999,Success,Wallet,,Premium,Monthly,3999,2024-02-14,2025-02-13,Expired,UK,Mid,Active,,,64,26,2024-09-14,Yes
4407,3999,Success,UPI,Timeout,Premium,Annual,3999,2022-07-02,2023-07-02,Active,UK,SMB,Inactive,Refund,Closed,119,76,2024-10-03,No
1935,1999,Success,Wallet,Gateway Error,Premium,Monthly,3999,2023-11-27,2023-12-27,Active,USA,Enterprise,Active,,,52,55,2024-10-12,No
2707,1999,Pending,Card,,Premium,Monthly,3999,2023-04-27,2024-04-26,Active,Germany,Enterprise,Active,Complaint,Closed,17,17,2024-11-15,Yes
730,3999,Success,UPI,,Premium,Monthly,3999,2024-01-17,2025-01-16,Active,Germany,Mid,Active,Complaint,Closed,94,76,2024-11-01,Yes
1995,999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-05-05,2023-06-04,Active,UK,Mid,Active,,,73,49,2024-11-12,No
990,1999,Pending,Card,Gateway Error,Pro,Monthly,1999,2022-03-21,2023-03-21,Active,USA,SMB,Active,,,51,36,2024-10-14,Yes
1976,3999,Success,Wallet,,Pro,Monthly,1999,2023-07-29,2024-07-28,Active,Australia,Mid,Active,Complaint,Closed,111,69,2024-11-04,Yes
1976,3999,Success,Wallet,,Pro,Monthly,1999,2023-07-29,2024-07-28,Active,Australia,Mid,Active,Downgrade,Closed,111,69,2024-11-04,Yes
463,3999,Success,Card,,Basic,Monthly,999,2024-02-21,2024-03-22,Active,Australia,SMB,Active,,,70,67,2024-10-13,No
11,3999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-06-12,2024-06-11,Active,USA,SMB,Active,,,22,24,2024-10-08,No
2349,999,Failed,Card,Gateway Error,Premium,Monthly,3999,2023-02-08,2023-03-10,Active,India,SMB,Active,Downgrade,Closed,59,32,2024-09-21,No
4135,1999,Success,Wallet,Timeout,Basic,Monthly,999,2022-04-23,2022-05-23,Active,Australia,Enterprise,Active,,,101,28,2024-10-09,Yes
591,1999,Success,Card,,Pro,Annual,1999,2022-09-01,2022-10-01,Active,Australia,Enterprise,Active,,,11,58,2024-09-04,No
1489,3999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2023-06-25,2024-06-24,Active,Germany,SMB,Active,,,90,23,2024-09-13,Yes
3224,999,Failed,Wallet,Timeout,Basic,Monthly,999,2023-03-20,2024-03-19,Active,Australia,Enterprise,Active,,,4,19,2024-11-04,No
941,3999,Success,Wallet,Gateway Error,Basic,Monthly,999,2023-01-04,2023-02-03,Expired,UK,Enterprise,Active,,,86,90,2024-11-04,Yes
3364,1999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-11-12,2023-12-12,Active,Australia,Mid,Active,,,103,15,2024-10-21,No
1889,999,Success,Wallet,Timeout,Pro,Monthly,1999,2022-07-08,2022-08-07,Cancelled,Germany,Enterprise,Active,,,21,24,2024-10-01,Yes
4972,3999,Success,Card,,Pro,Annual,1999,2022-05-28,2022-06-27,Active,Germany,Enterprise,Active,Refund,Closed,48,69,2024-09-06,Yes
4801,1999,Pending,Card,Timeout,Pro,Monthly,1999,2023-03-01,2024-02-29,Active,Germany,Enterprise,Active,,,84,18,2024-11-17,No
614,1999,Success,Card,Timeout,Basic,Annual,999,2024-02-13,2024-03-14,Active,Germany,SMB,Active,,,112,90,2024-11-01,No
4693,1999,Success,UPI,Timeout,Basic,Annual,999,2022-08-01,2022-08-31,Expired,Germany,Enterprise,Inactive,Downgrade,Closed,96,87,2024-09-10,Yes
3834,999,Success,Wallet,Insufficient Funds,Premium,Annual,3999,2022-06-24,2022-07-24,Active,Australia,Mid,Active,,,63,45,2024-09-28,Yes
4444,999,Success,Card,Timeout,Basic,Monthly,999,2022-01-09,2022-02-08,Active,Germany,Mid,Active,Downgrade,Closed,73,12,2024-09-03,Yes
3954,1999,Pending,UPI,Insufficient Funds,Pro,Monthly,1999,2022-09-17,2023-09-17,Active,India,SMB,Active,,,47,66,2024-11-02,Yes
2612,1999,Success,UPI,Timeout,Pro,Monthly,1999,2023-05-23,2024-05-22,Active,USA,SMB,Active,,,39,13,2024-09-13,Yes
710,999,Success,Card,Timeout,Premium,Annual,3999,2022-09-14,2023-09-14,Active,USA,Enterprise,Active,,,22,80,2024-11-10,No
1807,3999,Success,Card,Gateway Error,Pro,Annual,1999,2023-03-23,2024-03-22,Active,Germany,SMB,Inactive,,,38,12,2024-11-09,No
1654,3999,Failed,UPI,Timeout,Pro,Monthly,1999,2023-03-18,2023-04-17,Active,Germany,Mid,Active,,,116,60,2024-09-03,No
1469,3999,Success,UPI,,Pro,Annual,1999,2023-02-15,2023-03-17,Cancelled,India,SMB,Active,Complaint,Closed,78,62,2024-09-14,Yes
1469,3999,Success,UPI,,Pro,Annual,1999,2023-02-15,2023-03-17,Cancelled,India,SMB,Active,Downgrade,Closed,78,62,2024-09-14,Yes
1469,3999,Success,UPI,,Pro,Annual,1999,2023-02-15,2023-03-17,Cancelled,India,SMB,Active,Refund,Closed,78,62,2024-09-14,Yes
289,1999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2022-08-22,2023-08-22,Active,India,Mid,Active,,,90,99,2024-09-10,Yes
1405,1999,Success,UPI,,Premium,Monthly,3999,2022-09-05,2022-10-05,Active,Germany,SMB,Inactive,,,98,37,2024-11-24,Yes
2444,999,Success,UPI,Timeout,Premium,Monthly,3999,2023-08-25,2024-08-24,Expired,USA,SMB,Active,Refund,Closed,106,24,2024-09-10,Yes
2046,1999,Success,Card,,Premium,Annual,3999,2022-12-12,2023-01-11,Active,Germany,Mid,Active,Complaint,Closed,114,67,2024-10-08,Yes
4383,3999,Failed,Wallet,,Basic,Annual,999,2024-01-22,2025-01-21,Active,USA,Enterprise,Active,,,73,61,2024-10-09,Yes
2594,1999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2022-12-09,2023-12-09,Active,USA,Mid,Inactive,,,101,36,2024-11-17,Yes
4128,3999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2023-01-22,2023-02-21,Active,USA,Enterprise,Active,Downgrade,Closed,7,44,2024-11-13,No
3653,999,Success,Wallet,Timeout,Pro,Monthly,1999,2023-01-26,2024-01-26,Active,India,SMB,Active,,,8,29,2024-10-10,No
4648,999,Success,UPI,Gateway Error,Basic,Monthly,999,2023-02-24,2024-02-24,Expired,USA,Enterprise,Active,,,84,11,2024-11-02,No
4034,999,Success,Card,Timeout,Pro,Monthly,1999,2022-12-25,2023-12-25,Active,Australia,Enterprise,Active,,,83,61,2024-09-10,Yes
4394,999,Failed,Card,,Premium,Monthly,3999,2022-07-04,2022-08-03,Active,Germany,SMB,Active,,,62,63,2024-10-08,Yes
1940,999,Success,UPI,Gateway Error,Pro,Annual,1999,2022-05-29,2022-06-28,Active,USA,Enterprise,Inactive,,,22,63,2024-11-09,No
1294,1999,Failed,UPI,Timeout,Pro,Monthly,1999,2022-06-06,2023-06-06,Active,Germany,SMB,Active,,,10,18,2024-11-30,Yes
4939,3999,Success,Card,Gateway Error,Basic,Monthly,999,2023-05-26,2024-05-25,Active,Germany,Mid,Inactive,,,9,47,2024-09-18,Yes
2748,3999,Success,Card,,Premium,Monthly,3999,2023-09-03,2024-09-02,Active,India,Mid,Active,,,109,42,2024-10-02,No
3586,3999,Success,Card,,Pro,Annual,1999,2024-01-28,2024-02-27,Active,UK,Enterprise,Active,Downgrade,Closed,65,53,2024-11-20,No
2463,1999,Failed,Wallet,Insufficient Funds,Pro,Monthly,1999,2024-03-07,2024-04-06,Active,India,SMB,Active,Refund,Closed,117,67,2024-11-22,Yes
3511,3999,Failed,Wallet,Insufficient Funds,Premium,Monthly,3999,2023-05-14,2023-06-13,Active,UK,Enterprise,Active,Refund,Closed,58,28,2024-11-17,No
1059,3999,Success,Card,Gateway Error,Pro,Monthly,1999,2023-04-16,2023-05-16,Active,Germany,Mid,Inactive,,,28,55,2024-11-03,Yes
2075,1999,Failed,UPI,Gateway Error,Basic,Monthly,999,2022-06-23,2022-07-23,Active,Australia,Mid,Active,,,84,10,2024-11-28,Yes
4741,3999,Pending,Card,Insufficient Funds,Basic,Monthly,999,2023-06-11,2023-07-11,Active,India,Mid,Active,,,75,93,2024-10-13,No
3147,1999,Success,Card,Timeout,Pro,Annual,1999,2023-08-25,2023-09-24,Active,Australia,SMB,Active,Downgrade,Closed,78,21,2024-09-03,Yes
947,3999,Success,UPI,Insufficient Funds,Basic,Annual,999,2023-02-10,2024-02-10,Cancelled,USA,Enterprise,Inactive,,,39,68,2024-10-23,Yes
743,999,Success,Wallet,Timeout,Basic,Monthly,999,2023-05-02,2024-05-01,Active,UK,SMB,Inactive,,,35,12,2024-10-11,Yes
1396,999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2022-03-18,2022-04-17,Active,Australia,Mid,Active,,,78,80,2024-10-18,No
2984,1999,Success,Card,,Basic,Monthly,999,2022-01-08,2022-02-07,Expired,Germany,Mid,Inactive,Complaint,Closed,109,81,2024-10-27,No
4442,1999,Success,UPI,Timeout,Pro,Monthly,1999,2023-02-16,2024-02-16,Active,India,Mid,Active,,,98,70,2024-09-20,Yes
1368,1999,Success,Card,Timeout,Pro,Monthly,1999,2022-04-06,2022-05-06,Expired,Germany,Enterprise,Active,,,64,71,2024-11-03,Yes
2244,1999,Failed,Card,,Pro,Monthly,1999,2023-05-21,2024-05-20,Active,Germany,Enterprise,Active,,,92,49,2024-09-26,Yes
2258,999,Success,UPI,,Premium,Monthly,3999,2023-10-19,2024-10-18,Active,India,Mid,Active,,,29,22,2024-09-18,Yes
1655,999,Success,Card,Insufficient Funds,Pro,Annual,1999,2022-08-22,2022-09-21,Active,UK,Mid,Active,,,50,90,2024-09-21,No
3022,999,Success,UPI,,Basic,Monthly,999,2024-03-10,2024-04-09,Active,India,Enterprise,Active,,,19,72,2024-10-24,Yes
