payment_id,subscription_id,user_id,payment_date,amount,payment_status,payment_method,failure_reason
65093,14728,559,2023-07-04,1999,Success,UPI,
65094,11441,4582,2022-02-15,1999,Pending,Wallet,Insufficient Funds
65095,14872,3460,2023-09-13,1999,Success,Wallet,Insufficient Funds
65096,10737,3261,2022-07-07,999,Success,UPI,Gateway Error
65097,14862,3580,2023-10-19,3999,Pending,Wallet,
65098,11181,2653,2023-06-29,3999,Failed,Card,
65099,10880,3675,2023-12-30,999,Success,Card,
65100,11423,2561,2022-12-24,1999,Success,Card,Insufficient Funds
65101,12853,2083,2024-03-19,1999,Pending,Wallet,Timeout
65102,12963,2040,2023-05-19,3999,Success,UPI,Insufficient Funds
65103,14088,100,2022-12-08,999,Failed,UPI,
65104,10443,1669,2023-09-25,1999,Success,Wallet,Timeout
65105,13507,3308,2023-04-02,999,Success,UPI,Timeout
65106,10248,4768,2023-04-30,999,Success,UPI,Gateway Error
65107,12979,1959,2023-04-28,3999,Failed,Card,Insufficient Funds
65108,11498,4845,2023-07-10,1999,Success,UPI,
65109,12166,2655,2022-07-15,999,Success,UPI,Timeout
65110,14188,2088,2022-06-16,3999,Success,Wallet,
65111,14054,1260,2022-10-10,1999,Pending,UPI,Insufficient Funds
65112,11572,4906,2023-08-06,1999,Failed,Card,Insufficient Funds
65113,14944,74,2024-06-10,3999,Failed,Card,Timeout
65114,11548,2952,2023-09-26,3999,Success,UPI,
65115,11991,4955,2022-06-17,1999,Success,Card,Insufficient Funds
65116,11825,2077,2023-10-30,3999,Success,Wallet,Gateway Error
65117,13147,3095,2023-04-20,999,Success,UPI,Timeout
65118,11747,4612,2024-01-16,3999,Failed,Wallet,Insufficient Funds
65119,12761,2292,2022-09-05,999,Pending,UPI,Gateway Error
65120,14301,4642,2022-04-28,999,Pending,Card,Timeout
65121,14637,617,2024-05-25,3999,Success,Wallet,
65122,10826,3750,2024-02-15,999,Success,Wallet,Insufficient Funds
65123,15402,1853,2023-06-12,3999,Success,Card,Insufficient Funds
65124,10023,4123,2023-12-28,999,Success,Card,
65125,14229,1107,2022-07-24,1999,Success,Wallet,
65126,10059,4255,2023-03-09,3999,Failed,Card,
65127,11680,3971,2023-09-08,3999,Failed,Wallet,Timeout
65128,11630,1501,2024-06-03,1999,Success,Card,
65129,11941,1869,2022-05-28,1999,Success,UPI,
65130,14869,667,2023-10-24,1999,Success,Wallet,Timeout
65131,11526,3004,2022-12-12,1999,Success,UPI,
65132,13243,4729,2022-12-14,3999,Success,Wallet,Gateway Error
65133,13198,2243,2023-06-10,999,Success,UPI,Insufficient Funds
65134,14062,646,2023-06-11,1999,Success,Card,Insufficient Funds
65135,13158,1019,2023-04-12,1999,Success,Wallet,
65136,10621,4557,2022-10-23,3999,Failed,Card,
65137,13586,2075,2022-09-22,999,Failed,UPI,Gateway Error
65138,14652,2293,2024-05-11,999,Success,Wallet,Timeout
65139,10716,130,2022-02-14,3999,Success,Wallet,
65140,10106,1344,2022-12-29,3999,Success,UPI,
65141,12970,3304,2022-09-20,999,Success,Wallet,Timeout
65142,10729,1196,2022-10-31,999,Success,Wallet,Gateway Error
65143,14401,1612,2023-07-14,3999,Failed,UPI,Timeout
65144,12139,2615,2022-12-04,1999,Success,Wallet,
65145,12544,3311,2023-04-16,1999,Success,Wallet,Gateway Error
65146,13153,3705,2022-09-30,999,Success,Card,Insufficient Funds
65147,10697,3479,2024-05-25,3999,Success,Wallet,
65148,14230,1728,2023-10-18,1999,Success,UPI,Gateway Error
65149,10407,1977,2022-03-08,3999,Success,UPI,Gateway Error
65150,11580,2570,2022-12-15,3999,Failed,Card,Gateway Error
65151,13569,1013,2022-02-18,999,Success,Card,Gateway Error
65152,15186,2339,2023-06-16,3999,Success,Wallet,Gateway Error
65153,12349,2694,2024-02-04,3999,Success,Card,Gateway Error
65154,13315,3039,2024-07-11,3999,Success,Card,
65155,13320,4863,2023-08-21,999,Pending,Card,Gateway Error
65156,10516,4830,2023-01-28,999,Success,Wallet,Timeout
65157,12145,1404,2023-02-14,999,Success,UPI,Timeout
65158,13426,3791,2023-10-29,999,Failed,UPI,Timeout
65159,10953,4178,2023-04-02,999,Success,Card,
65160,11746,4085,2023-05-31,3999,Failed,Card,
65161,14332,632,2024-05-13,999,Failed,UPI,Gateway Error
65162,12185,3896,2024-03-23,1999,Success,Card,Gateway Error
65163,13429,4156,2022-10-24,1999,Failed,UPI,Timeout
65164,11072,782,2024-07-11,999,Success,Card,Gateway Error
65165,11188,3758,2024-03-14,3999,Failed,Wallet,Gateway Error
65166,10500,784,2024-02-15,1999,Success,Wallet,Gateway Error
65167,12243,421,2023-01-15,999,Success,Wallet,Gateway Error
65168,14370,3133,2024-06-30,999,Success,UPI,Insufficient Funds
65169,12550,3958,2022-10-01,3999,Failed,Wallet,
65170,11497,3476,2023-05-26,3999,Failed,Wallet,Insufficient Funds
65171,15016,4889,2023-06-22,999,Failed,Wallet,
65172,12474,590,2023-01-17,1999,Success,Card,Insufficient Funds
65173,10821,2469,2022-07-15,3999,Failed,Card,Timeout
65174,11000,1829,2022-07-11,999,Success,Card,Insufficient Funds
65175,10574,1354,2022-09-10,999,Pending,Card,
65176,14030,1289,2022-05-14,999,Success,Card,Timeout
65177,14036,3918,2023-10-02,999,Success,Card,Gateway Error
65178,15246,1432,2022-02-10,999,Success,Card,
65179,11699,1094,2023-04-24,3999,Success,Wallet,Gateway Error
65180,13043,538,2022-08-05,1999,Success,Wallet,Gateway Error
65181,13257,4268,2024-01-04,3999,Failed,Card,Gateway Error
65182,12188,1519,2022-07-13,999,Success,UPI,Gateway Error
65183,11779,2480,2024-07-10,3999,Success,Card,Gateway Error
65184,10049,3120,2023-08-15,3999,Success,Wallet,Gateway Error
65185,11495,3624,2023-06-20,3999,Success,Wallet,
65186,11174,174,2022-07-06,1999,Success,UPI,
65187,11351,2400,2022-03-27,999,Success,Wallet,
65188,10919,398,2023-06-05,999,Failed,UPI,Gateway Error
65189,10351,765,2022-06-17,3999,Success,Wallet,Timeout
65190,11927,2308,2023-12-17,3999,Success,UPI,Insufficient Funds
65191,11918,1791,2023-03-18,3999,Success,Wallet,Timeout
65192,14374,4748,2023-04-01,3999,Failed,Card,Insufficient Funds
65193,15267,3043,2022-06-02,3999,Success,UPI,Insufficient Funds
65194,14661,3583,2023-11-23,999,Failed,Wallet,Timeout
65195,11310,374,2022-12-29,1999,Success,Card,Gateway Error
65196,14250,1787,2022-02-07,3999,Failed,Wallet,
65197,14521,1943,2024-03-31,1999,Failed,Wallet,
65198,13960,1027,2023-10-01,3999,Failed,Card,Insufficient Funds
65199,15270,637,2023-09-02,3999,Success,UPI,Insufficient Funds
65200,12350,298,2022-04-17,1999,Success,Card,
65201,15178,2512,2022-08-05,3999,Success,Card,Timeout
65202,12962,973,2023-05-07,1999,Success,Wallet,Insufficient Funds
65203,14767,3219,2023-01-08,999,Failed,UPI,
65204,14105,2204,2022-07-20,999,Success,Wallet,
65205,11502,4213,2022-09-18,999,Success,Card,Gateway Error
65206,12824,3721,2022-12-06,1999,Pending,Wallet,
65207,10068,3768,2022-02-28,3999,Success,Wallet,Timeout
65208,11332,2158,2023-08-24,3999,Success,Wallet,Gateway Error
65209,14398,913,2024-03-14,999,Success,Card,Gateway Error
65210,12321,2661,2023-09-29,1999,Success,Card,Timeout
65211,12608,4812,2022-08-02,999,Success,Wallet,Insufficient Funds
65212,10764,54,2023-05-26,1999,Failed,UPI,Gateway Error
65213,14613,2588,2024-05-08,3999,Success,UPI,Gateway Error
65214,10478,3522,2022-03-17,3999,Success,Card,Insufficient Funds
65215,14614,4336,2024-07-08,3999,Success,Card,Insufficient Funds
65216,12790,2304,2024-06-22,999,Success,Card,Insufficient Funds
65217,15064,4121,2023-06-21,3999,Success,UPI,
65218,15040,2147,2023-11-11,1999,Failed,UPI,
65219,14142,719,2022-10-21,1999,Failed,UPI,
65220,11024,2737,2022-06-15,999,Success,Card,
65221,11893,2428,2024-01-31,999,Success,UPI,Gateway Error
65222,14543,2991,2023-01-19,999,Success,Card,
65223,14739,4670,2022-03-22,1999,Success,Wallet,Gateway Error
65224,12427,417,2024-02-05,3999,Success,Wallet,Insufficient Funds
65225,14743,4588,2023-10-13,1999,Success,Wallet,
65226,14112,170,2023-07-11,999,Success,Wallet,Timeout
65227,11532,599,2024-02-21,1999,Success,UPI,
65228,14700,2278,2023-01-21,3999,Pending,UPI,
65229,11402,2056,2022-09-10,3999,Success,Card,Gateway Error
65230,10655,4468,2022-11-18,999,Success,UPI,Timeout
65231,10775,2982,2022-08-10,1999,Pending,Card,Gateway Error
65232,13696,3076,2023-07-16,999,Success,UPI,Timeout
65233,13824,1200,2024-05-21,999,Success,Wallet,Timeout
65234,13256,2501,2022-12-12,999,Pending,UPI,Insufficient Funds
65235,14070,3984,2024-05-30,999,Success,UPI,Gateway Error
65236,10610,3901,2022-12-17,1999,Success,Card,Gateway Error
65237,10385,1645,2024-01-06,999,Success,Card,Gateway Error
65238,10718,786,2023-06-27,3999,Success,Wallet,Timeout
65239,13159,5000,2022-02-17,999,Failed,UPI,Insufficient Funds
65240,10192,3101,2022-09-02,3999,Success,UPI,Gateway Error
65241,13276,1627,2022-10-26,1999,Success,UPI,Insufficient Funds
65242,12071,3266,2022-12-08,999,Success,Wallet,Insufficient Funds
65243,12744,4932,2023-03-15,1999,Success,Wallet,Insufficient Funds
65244,11643,2992,2022-09-19,3999,Failed,Wallet,
65245,13573,4812,2022-06-12,3999,Success,Wallet,Insufficient Funds
65246,14019,1104,2022-04-28,1999,Failed,UPI,
65247,14945,3161,2023-06-24,999,Failed,Wallet,Timeout
65248,10159,785,2023-07-01,1999,Success,Wallet,
65249,13386,4605,2024-03-30,999,Success,Card,Timeout
65250,12010,2228,2022-02-27,3999,Failed,Card,Insufficient Funds
65251,14729,4650,2023-07-08,999,Failed,Wallet,Gateway Error
65252,12723,3635,2022-08-09,3999,Success,Wallet,
65253,15124,1774,2022-12-17,3999,Success,Card,
65254,13873,3257,2023-09-23,1999,Success,Card,
65255,15450,2839,2023-11-29,999,Failed,UPI,Timeout
65256,13999,2748,2022-06-03,1999,Success,Card,Gateway Error
65257,11230,1723,2023-04-24,1999,Success,UPI,
65258,13850,2491,2023-08-02,999,Success,Wallet,
65259,13225,2250,2023-09-26,3999,Success,UPI,Insufficient Funds
65260,11449,3691,2024-02-29,999,Success,Wallet,Gateway Error
65261,11005,1097,2023-05-22,999,Success,Wallet,Insufficient Funds
65262,11779,2269,2022-04-03,3999,Success,Wallet,
65263,10212,1626,2023-04-07,3999,Success,Card,Insufficient Funds
65264,13361,2680,2022-09-14,3999,Success,Card,Timeout
65265,10178,4924,2024-07-15,999,Success,UPI,
65266,13743,3805,2022-12-19,3999,Success,Wallet,Insufficient Funds
65267,14270,388,2022-11-24,999,Success,UPI,Gateway Error
65268,14851,1633,2022-09-06,3999,Success,Card,Insufficient Funds
65269,10623,3959,2023-04-05,3999,Pending,Card,
65270,10644,3940,2022-04-20,3999,Failed,UPI,Insufficient Funds
65271,10031,2436,2024-03-06,999,Success,Wallet,Gateway Error
65272,10004,161,2023-07-21,1999,Success,UPI,
65273,14987,2702,2023-03-10,999,Pending,Card,
65274,10018,496,2024-01-12,999,Success,Card,Gateway Error
65275,11362,2953,2024-05-29,1999,Success,Wallet,Insufficient Funds
65276,14328,3160,2023-06-11,1999,Success,Wallet,
65277,11826,2880,2022-04-09,1999,Success,Wallet,
65278,10048,2238,2023-05-30,999,Success,Wallet,
65279,13162,89,2022-11-23,3999,Success,Card,Gateway Error
65280,12048,1159,2022-05-05,1999,Success,Card,Insufficient Funds
65281,10289,4590,2022-08-11,3999,Success,Wallet,Gateway Error
65282,10170,261,2023-12-24,999,Failed,Card,Insufficient Funds
65283,12944,4974,2023-12-15,1999,Success,Card,Timeout
65284,14195,250,2023-01-27,3999,Success,Wallet,Insufficient Funds
65285,14779,596,2022-08-09,3999,Success,UPI,Insufficient Funds
65286,14793,3701,2023-04-15,1999,Pending,UPI,Timeout
65287,12191,91,2023-04-02,999,Success,Card,Timeout
65288,10306,2442,2023-04-19,1999,Success,Wallet,Gateway Error
65289,13827,2470,2022-03-20,3999,Success,Wallet,Insufficient Funds
65290,10575,186,2022-11-29,3999,Success,Wallet,Gateway Error
65291,15224,3559,2023-08-19,3999,Success,Wallet,Gateway Error
65292,11170,1237,2022-05-31,999,Failed,Card,Gateway Error
65293,13747,976,2022-12-17,3999,Failed,UPI,Insufficient Funds
65294,10001,2708,2024-03-29,1999,Success,Wallet,Insufficient Funds
65295,15245,3890,2023-10-31,999,Success,UPI,Insufficient Funds
65296,14466,3894,2023-03-20,3999,Success,Wallet,Insufficient Funds
65297,10242,4014,2022-06-03,999,Pending,Wallet,Insufficient Funds
65298,15074,40,2022-03-26,999,Success,UPI,Gateway Error
65299,13839,2200,2022-09-06,1999,Success,UPI,Timeout
65300,13011,4089,2023-01-05,1999,Success,Card,
65301,12538,1621,2022-06-16,1999,Success,Wallet,Insufficient Funds
65302,14861,314,2023-06-01,999,Success,UPI,
65303,15285,3579,2022-02-20,3999,Success,Card,Insufficient Funds
65304,15064,630,2023-06-25,999,Success,Wallet,
65305,12170,4274,2023-04-25,1999,Success,Card,Gateway Error
65306,12642,4115,2022-12-11,999,Pending,Wallet,Timeout
65307,14094,272,2022-04-06,3999,Success,UPI,
65308,13045,1108,2023-03-26,999,Success,Card,
65309,11836,838,2023-11-10,999,Failed,Wallet,Timeout
65310,11885,2669,2023-11-10,3999,Success,Card,
65311,15196,1761,2023-07-25,3999,Success,Wallet,Gateway Error
65312,10333,489,2023-09-30,999,Success,Wallet,Gateway Error
65313,15006,403,2022-02-16,999,Success,Wallet,Gateway Error
65314,13918,4613,2023-05-05,3999,Success,Wallet,
65315,13763,2631,2022-12-17,999,Success,Card,
65316,14182,2447,2023-03-28,1999,Success,Wallet,Gateway Error
65317,10777,2045,2022-06-04,1999,Success,Card,Timeout
65318,11496,630,2023-07-30,1999,Failed,UPI,
65319,10370,1506,2023-07-05,1999,Success,UPI,Gateway Error
65320,10581,4534,2024-02-15,1999,Success,Wallet,Gateway Error
65321,11642,4413,2024-04-12,3999,Success,Card,Timeout
65322,15185,3985,2023-11-15,999,Failed,Wallet,Insufficient Funds
65323,11563,4990,2024-03-25,1999,Success,Card,
65324,15032,76,2024-04-14,999,Success,Wallet,Insufficient Funds
65325,14488,1307,2023-12-26,3999,Failed,Wallet,Gateway Error
65326,12054,3568,2023-01-25,3999,Success,Wallet,Insufficient Funds
65327,11845,793,2024-01-26,1999,Failed,UPI,Gateway Error
65328,10438,347,2024-05-29,999,Failed,Card,
65329,13189,2178,2023-08-05,3999,Success,Wallet,
65330,11991,662,2022-05-30,3999,Success,Card,Insufficient Funds
65331,13748,1376,2023-04-13,3999,Success,UPI,Insufficient Funds
65332,13063,3894,2023-07-31,1999,Pending,Wallet,Gateway Error
65333,15217,1169,2024-03-27,1999,Failed,Card,Insufficient Funds
65334,13968,1016,2023-08-07,3999,Success,Wallet,Gateway Error
65335,13382,485,2023-06-04,999,Success,Card,Gateway Error
65336,14659,3317,2022-05-18,1999,Failed,Wallet,Timeout
65337,11667,1268,2024-02-10,1999,Success,UPI,Insufficient Funds
65338,15114,1143,2022-03-08,3999,Success,UPI,Gateway Error
65339,14616,666,2023-06-18,3999,Pending,UPI,
65340,13500,2600,2022-10-19,1999,Success,Wallet,Gateway Error
65341,12462,1195,2022-02-28,3999,Success,UPI,
65342,15384,300,2022-08-16,999,Success,UPI,Insufficient Funds
65343,10826,1214,2022-12-21,999,Success,Card,Gateway Error
65344,10892,952,2022-06-11,3999,Pending,Card,Insufficient Funds
65345,13419,1831,2023-08-23,1999,Success,UPI,Insufficient Funds
65346,13431,1662,2022-07-30,999,Pending,UPI,Timeout
65347,15256,4876,2022-12-20,1999,Success,Wallet,
65348,10317,533,2023-05-02,999,Success,UPI,
65349,11784,2135,2023-07-20,1999,Success,UPI,Gateway Error
65350,11022,4877,2023-09-05,999,Success,Card,
65351,14295,4654,2022-11-10,3999,Success,Card,Insufficient Funds
65352,11100,4720,2023-01-08,1999,Success,UPI,Insufficient Funds
65353,13954,1524,2023-03-25,3999,Success,UPI,Gateway Error
65354,12468,1214,2024-03-02,1999,Failed,Wallet,
65355,14966,1592,2022-08-12,999,Success,UPI,Gateway Error
65356,13678,1153,2022-11-19,1999,Success,Card,
65357,13518,2489,2024-06-08,1999,Success,UPI,Timeout
65358,12451,3182,2023-07-06,1999,Success,Wallet,Gateway Error
65359,11708,1878,2023-01-30,1999,Success,Card,Timeout
65360,12417,1692,2024-02-25,1999,Success,Wallet,Timeout
65361,12708,132,2023-07-22,999,Success,UPI,Timeout
65362,12562,3271,2022-04-19,3999,Success,Wallet,
65363,10030,2984,2023-03-09,1999,Success,Card,
65364,10435,53,2023-05-12,999,Success,Wallet,Gateway Error
65365,11196,1506,2022-09-29,1999,Success,UPI,Gateway Error
65366,13322,4434,2022-11-10,3999,Success,UPI,Timeout
65367,10047,2099,2023-07-06,999,Pending,UPI,Insufficient Funds
65368,10299,2934,2024-01-17,1999,Success,Wallet,Timeout
65369,11547,3866,2023-12-28,1999,Success,UPI,
65370,13542,2163,2022-05-26,3999,Success,UPI,Gateway Error
65371,11450,3938,2022-03-19,1999,Success,Card,Gateway Error
65372,14483,3823,2024-05-30,999,Success,Card,Timeout
65373,13555,2881,2023-12-21,999,Success,Card,Gateway Error
65374,12761,4353,2023-11-16,3999,Success,Wallet,Insufficient Funds
65375,12504,3385,2022-04-15,999,Pending,UPI,Insufficient Funds
65376,14258,4619,2023-09-19,3999,Success,UPI,Timeout
65377,13379,823,2024-03-31,999,Success,UPI,Gateway Error
65378,12799,3113,2023-12-31,1999,Success,Card,
65379,11439,617,2022-07-12,1999,Failed,Card,
65380,14712,4027,2024-04-26,1999,Failed,Card,
65381,10339,3614,2023-01-24,999,Success,Wallet,Timeout
65382,15157,2329,2023-04-29,999,Success,Card,Insufficient Funds
65383,13296,4352,2022-03-02,999,Failed,UPI,Gateway Error
65384,11964,1344,2022-02-01,3999,Success,Card,
65385,12924,217,2023-07-23,1999,Pending,Wallet,Gateway Error
65386,15340,450,2022-08-18,3999,Success,Wallet,Gateway Error
65387,12409,1722,2022-10-21,3999,Success,Card,Gateway Error
65388,12834,1280,2023-01-31,999,Success,UPI,
65389,11930,1110,2022-02-05,999,Success,Card,
65390,12501,3766,2023-09-19,999,Pending,Card,Insufficient Funds
65391,12073,3319,2024-07-01,1999,Failed,Wallet,Gateway Error
65392,11108,658,2023-04-24,3999,Success,Wallet,Gateway Error
65393,12296,784,2024-06-09,999,Success,Card,Insufficient Funds
65394,11546,1183,2022-02-23,1999,Success,Card,Gateway Error
65395,12225,4599,2023-11-10,3999,Success,Card,Gateway Error
65396,10166,1584,2023-04-07,1999,Success,UPI,
65397,13420,3708,2022-08-27,1999,Success,Wallet,
65398,10126,1869,2022-07-19,1999,Failed,UPI,Gateway Error
65399,13441,4770,2024-05-18,3999,Success,Wallet,Timeout
65400,10882,3306,2023-05-05,1999,Success,Wallet,
65401,14166,376,2022-12-30,3999,Success,Card,Gateway Error
65402,10523,60,2022-08-13,1999,Failed,Wallet,Gateway Error
65403,11424,4648,2023-02-21,999,Pending,Wallet,Insufficient Funds
65404,12720,657,2022-12-16,1999,Success,Card,Timeout
65405,11410,3241,2024-01-24,999,Success,Wallet,Timeout
65406,13130,824,2024-02-11,999,Success,Card,Gateway Error
65407,13546,3144,2023-02-10,999,Success,Wallet,
65408,12982,3985,2022-11-08,999,Failed,Card,Gateway Error
65409,13151,3211,2024-06-29,3999,Failed,Wallet,
65410,15197,3764,2022-09-26,999,Success,Card,Insufficient Funds
65411,11095,3436,2023-10-09,999,Success,Card,Insufficient Funds
65412,11140,1651,2024-05-30,3999,Success,Card,
65413,14027,3203,2023-06-24,999,Success,Wallet,
65414,13257,250,2023-07-26,999,Pending,Card,Insufficient Funds
65415,10015,1161,2023-08-03,3999,Success,Wallet,Insufficient Funds
65416,11539,3583,2024-05-23,999,Success,UPI,Insufficient Funds
65417,15178,74,2022-09-25,3999,Failed,Card,Insufficient Funds
65418,14796,4616,2023-12-13,3999,Success,Card,Timeout
65419,14867,784,2023-02-02,1999,Success,UPI,Timeout
65420,11711,4875,2024-02-19,3999,Success,Card,
65421,12625,2327,2023-01-09,3999,Success,Wallet,
65422,11461,952,2023-09-22,999,Success,Card,
65423,15012,3066,2023-08-01,3999,Failed,Card,Insufficient Funds
65424,15131,1686,2022-02-03,1999,Success,Card,Timeout
65425,11817,3944,2022-07-25,999,Failed,Wallet,Timeout
65426,12239,1426,2022-08-09,3999,Success,Card,Gateway Error
65427,13638,4903,2024-03-27,3999,Success,Wallet,Insufficient Funds
65428,14252,2696,2022-12-10,3999,Success,UPI,Gateway Error
65429,13210,2693,2023-09-08,1999,Success,Card,Insufficient Funds
65430,15115,4869,2023-08-14,999,Success,Card,Insufficient Funds
65431,11700,4627,2022-02-20,999,Failed,Card,Insufficient Funds
65432,12977,2001,2022-08-28,999,Success,Wallet,
65433,10315,381,2022-05-20,3999,Success,UPI,Timeout
65434,11709,4157,2023-03-24,1999,Success,UPI,Timeout
65435,15299,1981,2022-06-07,3999,Success,Card,
65436,15166,2236,2023-09-29,3999,Pending,Card,Gateway Error
65437,13469,2434,2022-04-11,999,Success,UPI,Gateway Error
65438,14864,2551,2022-11-06,1999,Success,Card,Gateway Error
65439,13754,4274,2022-03-18,999,Success,UPI,Insufficient Funds
65440,12459,3249,2023-11-09,1999,Pending,UPI,Timeout
65441,10136,114,2022-02-26,3999,Success,Wallet,Gateway Error
65442,14713,208,2022-08-14,3999,Success,Card,
65443,10814,2039,2024-05-05,999,Success,Card,Timeout
65444,12952,455,2024-04-03,1999,Success,Card,Timeout
65445,12009,602,2022-08-14,1999,Pending,Wallet,Timeout
65446,12074,1757,2024-01-20,1999,Success,Wallet,Insufficient Funds
65447,10766,1582,2022-06-04,3999,Success,Wallet,
65448,13795,1127,2023-12-11,999,Success,Wallet,Gateway Error
65449,14564,904,2023-09-03,999,Success,UPI,Gateway Error
65450,12770,654,2023-12-10,3999,Success,Wallet,Insufficient Funds
65451,13674,1908,2022-05-29,999,Pending,Wallet,
65452,15159,78,2022-12-17,3999,Success,UPI,Timeout
65453,12953,4131,2024-01-26,1999,Success,UPI,Gateway Error
65454,14123,588,2024-05-02,1999,Success,Card,Gateway Error
65455,10198,427,2024-02-04,3999,Success,Card,Timeout
65456,10998,2179,2022-08-18,1999,Success,Card,Insufficient Funds
65457,14033,2505,2023-03-04,3999,Success,UPI,
65458,11347,3179,2022-07-28,1999,Pending,Card,Gateway Error
65459,15193,3005,2022-03-15,999,Success,UPI,Gateway Error
65460,11720,2327,2022-06-15,3999,Success,UPI,Gateway Error
65461,13960,3792,2023-05-17,999,Failed,UPI,
65462,10441,608,2023-12-16,3999,Failed,UPI,Insufficient Funds
65463,11974,4033,2023-04-24,999,Success,Card,Gateway Error
65464,10392,1028,2022-02-07,3999,Failed,Card,
65465,11671,2266,2023-07-07,999,Success,Wallet,
65466,11356,1659,2022-04-19,3999,Success,Wallet,Timeout
65467,14097,1896,2024-01-10,1999,Success,Wallet,Gateway Error
65468,15004,286,2022-08-09,3999,Success,Card,Timeout
65469,12256,3430,2024-02-11,3999,Success,UPI,Gateway Error
65470,14110,1185,2022-03-05,3999,Failed,Card,Insufficient Funds
65471,15342,1441,2022-12-15,1999,Success,UPI,Insufficient Funds
65472,12027,3604,2022-05-28,999,Success,UPI,
65473,14340,2015,2022-04-19,1999,Success,UPI,
65474,13731,2114,2023-04-27,1999,Success,Wallet,Gateway Error
65475,11299,4326,2023-07-27,999,Pending,UPI,
65476,11613,3287,2022-06-04,3999,Success,UPI,Timeout
65477,10108,2804,2024-06-08,3999,Success,UPI,Gateway Error
65478,11354,12,2023-08-02,999,Success,Wallet,
65479,11647,2661,2024-06-19,1999,Success,UPI,Insufficient Funds
65480,14221,686,2023-02-09,999,Failed,Wallet,
65481,11117,1253,2024-01-16,3999,Success,UPI,Timeout
65482,10412,242,2023-10-12,999,Success,Card,
65483,13021,3888,2023-10-05,999,Pending,Card,
65484,10237,213,2022-06-24,3999,Success,Wallet,Gateway Error
65485,12703,2922,2023-09-16,1999,Success,UPI,
65486,10209,4437,2022-02-19,999,Success,Card,Insufficient Funds
65487,15439,3109,2022-07-13,3999,Success,UPI,Insufficient Funds
65488,14106,2493,2022-11-21,3999,Failed,UPI,Gateway Error
65489,15055,4015,2022-08-05,1999,Failed,Card,Timeout
65490,13249,4571,2022-08-03,3999,Success,Wallet,Insufficient Funds
65491,12814,3704,2022-04-04,1999,Success,Card,
65492,12338,2577,2022-07-26,3999,Success,UPI,
65493,11831,1824,2024-02-19,999,Failed,UPI,Insufficient Funds
65494,11952,906,2022-12-19,999,Success,UPI,Gateway Error
65495,12128,1202,2024-06-20,999,Success,Card,Gateway Error
65496,13802,971,2022-08-10,3999,Failed,Card,Gateway Error
65497,12454,786,2024-06-08,999,Success,Card,Insufficient Funds
65498,13172,706,2023-12-31,1999,Failed,Card,Insufficient Funds
65499,12071,4515,2022-03-23,999,Success,Wallet,
65500,12757,3590,2024-05-14,999,Success,UPI,Timeout
65501,11414,4807,2022-05-28,3999,Success,Wallet,Timeout
65502,10247,3311,2024-06-30,1999,Failed,Card,Timeout
65503,14861,2637,2022-12-05,1999,Pending,Card,
65504,12534,614,2023-01-01,999,Success,Card,
65505,15139,578,2023-02-09,1999,Pending,Card,Insufficient Funds
65506,13563,4808,2022-12-18,999,Success,UPI,Gateway Error
65507,10787,1097,2023-12-02,1999,Success,UPI,
65508,15230,167,2023-04-04,3999,Success,Wallet,Timeout
65509,15093,3889,2022-05-31,999,Success,Card,
65510,12444,2893,2023-08-30,999,Success,Card,Gateway Error
65511,15133,1763,2022-04-22,1999,Success,Wallet,Insufficient Funds
65512,10342,3244,2022-11-23,999,Success,Wallet,Insufficient Funds
65513,14018,2293,2023-09-23,3999,Pending,Card,Gateway Error
65514,14803,2352,2023-08-25,999,Success,Wallet,
65515,11183,382,2022-05-26,3999,Failed,UPI,
65516,15453,3229,2023-01-08,999,Success,UPI,
65517,11047,3724,2024-03-24,1999,Success,Card,Timeout
65518,11021,167,2022-10-06,3999,Success,Card,Timeout
65519,13312,3052,2023-01-31,1999,Success,Card,
65520,12243,1899,2022-11-04,999,Pending,Card,Insufficient Funds
65521,10711,3372,2022-05-02,999,Pending,Wallet,Gateway Error
65522,13061,862,2024-03-25,999,Failed,Wallet,Timeout
65523,11162,4191,2022-10-07,1999,Pending,UPI,Insufficient Funds
65524,12558,3541,2022-03-19,1999,Success,UPI,Insufficient Funds
65525,15343,4554,2022-08-25,999,Success,UPI,Insufficient Funds
65526,14932,3588,2022-12-21,999,Pending,UPI,Timeout
65527,15090,530,2024-07-03,3999,Success,UPI,
65528,10727,3516,2024-06-05,999,Failed,UPI,Timeout
65529,15128,2669,2023-09-12,3999,Failed,UPI,Timeout
65530,14380,896,2022-10-19,1999,Success,Wallet,Gateway Error
65531,11517,1662,2022-05-15,999,Failed,UPI,Gateway Error
65532,14535,320,2023-10-27,1999,Success,Wallet,
65533,13698,1637,2024-06-26,999,Success,Wallet,
65534,14853,3476,2023-05-31,3999,Failed,UPI,
65535,12265,692,2022-08-19,3999,Success,Wallet,Insufficient Funds
65536,12981,2352,2024-05-04,999,Success,Card,
65537,13342,3936,2022-11-22,3999,Pending,UPI,
65538,14051,1269,2023-01-05,999,Success,Card,
65539,14773,244,2022-10-24,1999,Success,Card,Gateway Error
65540,12930,4955,2023-06-05,1999,Failed,Wallet,Gateway Error
65541,11643,2473,2022-07-17,3999,Failed,UPI,Gateway Error
65542,11784,4829,2023-06-24,1999,Success,Card,Timeout
