user_id,signup_date,country,acquisition_channel,company_size,user_status
3951,2022-12-13,Australia,Paid,Mid,Active
3952,2022-12-27,India,Partner,Enterprise,Active
3953,2024-02-08,India,Paid,Mid,Active
3954,2023-08-07,India,Referral,SMB,Active
3955,2022-03-28,Australia,Paid,Enterprise,Inactive
3956,2022-09-19,India,Organic,Enterprise,Active
3957,2022-08-02,India,Referral,Enterprise,Active
3958,2023-10-27,UK,Partner,Mid,Active
3959,2023-12-23,India,Referral,Enterprise,Active
3960,2023-07-27,USA,Partner,Mid,Active
3961,2024-02-19,Australia,Organic,Enterprise,Active
3962,2022-09-19,Germany,Organic,SMB,Active
3963,2023-12-31,UK,Referral,Enterprise,Active
3964,2022-10-10,Australia,Paid,SMB,Active
3965,2023-10-10,Australia,Referral,Mid,Active
3966,2023-04-12,USA,Referral,SMB,Active
3967,2023-01-15,India,Organic,Enterprise,Active
3968,2022-12-28,USA,Partner,Enterprise,Active
3969,2023-03-25,India,Referral,Mid,Active
3970,2023-03-17,India,Paid,Enterprise,Active
3971,2022-04-03,Australia,Organic,Enterprise,Inactive
3972,2023-09-13,India,Referral,Mid,Active
3973,2024-01-23,UK,Referral,Mid,Active
3974,2024-05-16,UK,Paid,SMB,Active
3975,2023-02-28,UK,Referral,Mid,Active
3976,2022-05-22,Australia,Referral,Enterprise,Active
3977,2022-10-18,USA,Referral,Mid,Active
3978,2023-03-08,Germany,Referral,Enterprise,Active
3979,2024-01-19,India,Paid,SMB,Active
3980,2024-05-01,Germany,Referral,Mid,Active
3981,2024-04-03,USA,Referral,Enterprise,Active
3982,2023-11-20,USA,Referral,Mid,Active
3983,2023-10-15,Australia,Organic,Mid,Active
3984,2023-12-02,UK,Paid,Mid,Active
3985,2022-02-18,UK,Organic,Mid,Active
3986,2022-10-29,USA,Organic,SMB,Active
3987,2024-05-30,Australia,Paid,Enterprise,Active
3988,2022-07-09,Australia,Organic,Mid,Inactive
3989,2022-05-16,India,Organic,Enterprise,Active
3990,2023-07-09,UK,Organic,SMB,Active
3991,2023-02-08,USA,Paid,Enterprise,Active
3992,2024-06-10,Germany,Referral,Enterprise,Active
3993,2024-05-14,UK,Partner,SMB,Active
3994,2023-08-25,India,Partner,Mid,Active
3995,2024-03-17,Australia,Paid,Enterprise,Active
3996,2022-12-07,USA,Partner,Enterprise,Active
3997,2024-01-27,UK,Paid,Mid,Inactive
3998,2023-12-05,Germany,Paid,Mid,Active
3999,2022-11-14,India,Partner,Enterprise,Active
4000,2023-09-10,India,Organic,SMB,Active
4001,2022-12-29,UK,Referral,Mid,Active
4002,2024-04-01,Germany,Partner,Mid,Active
4003,2023-01-17,India,Partner,SMB,Active
4004,2022-08-21,USA,Partner,Enterprise,Active
4005,2024-02-16,India,Partner,Mid,Inactive
4006,2022-12-10,Germany,Paid,Enterprise,Active
4007,2023-07-03,Australia,Paid,Enterprise,Active
4008,2024-03-27,Australia,Referral,Enterprise,Active
4009,2023-07-07,UK,Referral,SMB,Active
4010,2023-06-13,Germany,Partner,Enterprise,Active
4011,2024-05-05,India,Partner,Enterprise,Active
4012,2024-02-28,India,Partner,Mid,Active
4013,2024-03-29,Australia,Referral,Mid,Active
4014,2023-07-25,Australia,Partner,SMB,Inactive
4015,2022-07-02,USA,Organic,SMB,Active
4016,2022-02-10,Australia,Referral,Mid,Active
4017,2023-07-05,USA,Organic,Mid,Active
4018,2023-02-01,India,Partner,SMB,Active
4019,2023-12-05,USA,Paid,Enterprise,Active
4020,2024-02-18,USA,Organic,SMB,Active
4021,2023-05-09,UK,Referral,Enterprise,Inactive
4022,2023-10-21,Australia,Organic,Mid,Inactive
4023,2022-11-29,USA,Referral,Mid,Active
4024,2022-05-07,India,Partner,Mid,Active
4025,2023-07-12,Germany,Organic,Enterprise,Active
4026,2023-07-11,USA,Paid,SMB,Active
4027,2022-01-01,Australia,Organic,Enterprise,Active
4028,2022-06-17,UK,Paid,SMB,Active
4029,2023-09-12,India,Referral,SMB,Active
4030,2022-01-19,UK,Partner,SMB,Inactive
4031,2022-11-28,Germany,Partner,Mid,Active
4032,2023-08-07,USA,Paid,SMB,Active
4033,2023-04-01,USA,Referral,Mid,Active
4034,2022-04-19,Australia,Partner,SMB,Active
4035,2022-09-25,USA,Referral,SMB,Active
4036,2023-03-21,India,Paid,Mid,Active
4037,2022-08-28,Germany,Paid,Mid,Active
4038,2022-10-28,UK,Organic,Enterprise,Active
4039,2023-08-25,Germany,Partner,SMB,Active
4040,2022-04-13,USA,Partner,Mid,Active
4041,2022-09-07,UK,Organic,Enterprise,Active
4042,2023-03-29,Australia,Paid,Enterprise,Active
4043,2023-06-04,Germany,Paid,Mid,Active
4044,2022-06-02,UK,Paid,SMB,Active
4045,2024-05-08,UK,Paid,Enterprise,Active
4046,2022-06-23,UK,Referral,SMB,Active
4047,2022-12-09,India,Partner,SMB,Inactive
4048,2023-11-01,Germany,Partner,Enterprise,Inactive
4049,2023-03-07,UK,Paid,Mid,Active
4050,2023-12-28,Germany,Paid,SMB,Active
4051,2023-11-20,UK,Paid,Mid,Active
4052,2023-11-18,Australia,Partner,Enterprise,Inactive
4053,2024-05-01,Australia,Partner,SMB,Active
4054,2024-04-29,Australia,Paid,Mid,Active
4055,2023-10-20,USA,Referral,Mid,Active
4056,2022-11-20,UK,Organic,SMB,Active
4057,2023-11-04,USA,Organic,Mid,Active
4058,2023-10-01,Germany,Organic,Mid,Active
4059,2023-02-24,USA,Partner,Enterprise,Active
4060,2023-08-17,Germany,Partner,Enterprise,Active
4061,2023-04-30,Germany,Organic,Mid,Active
4062,2023-10-21,Germany,Organic,Mid,Inactive
4063,2024-01-21,USA,Referral,SMB,Active
4064,2023-02-16,UK,Partner,Enterprise,Active
4065,2022-03-25,USA,Partner,SMB,Active
4066,2022-04-23,UK,Organic,Mid,Active
4067,2024-01-07,UK,Referral,SMB,Active
4068,2022-11-28,Germany,Referral,Mid,Active
4069,2023-01-13,USA,Organic,Enterprise,Active
4070,2024-01-25,UK,Organic,Enterprise,Active
4071,2023-10-17,Australia,Partner,Mid,Active
4072,2022-02-10,UK,Organic,Enterprise,Active
4073,2024-02-09,Australia,Paid,Mid,Active
4074,2024-03-07,USA,Referral,SMB,Active
4075,2022-04-15,USA,Organic,Mid,Active
4076,2022-07-21,USA,Paid,SMB,Active
4077,2023-03-26,UK,Referral,Mid,Active
4078,2024-03-29,India,Paid,Enterprise,Active
4079,2024-04-22,UK,Paid,Mid,Active
4080,2022-09-23,UK,Organic,Mid,Active
4081,2022-07-29,Germany,Referral,Mid,Active
4082,2023-07-17,Germany,Paid,Enterprise,Active
4083,2022-04-28,UK,Partner,Mid,Inactive
4084,2023-12-14,Australia,Referral,Enterprise,Active
4085,2023-01-12,Germany,Partner,Mid,Active
4086,2023-07-05,UK,Organic,SMB,Active
4087,2023-06-24,India,Partner,Mid,Active
4088,2024-02-10,Australia,Referral,SMB,Active
4089,2022-03-25,USA,Paid,Enterprise,Active
4090,2023-03-30,UK,Paid,Enterprise,Active
4091,2023-10-29,UK,Referral,Mid,Active
4092,2023-09-21,Australia,Paid,Enterprise,Active
4093,2023-05-29,Germany,Partner,Mid,Active
4094,2023-08-28,Germany,Paid,Enterprise,Active
4095,2023-11-09,Germany,Paid,SMB,Active
4096,2023-01-22,USA,Partner,Enterprise,Active
4097,2022-12-16,Australia,Partner,SMB,Inactive
4098,2022-10-23,Australia,Partner,Mid,Active
4099,2022-09-15,Germany,Organic,Mid,Active
4100,2022-03-22,Germany,Partner,Mid,Active
4101,2022-09-25,India,Partner,SMB,Active
4102,2023-02-23,India,Organic,Mid,Active
4103,2022-08-23,UK,Paid,Mid,Inactive
4104,2024-04-12,UK,Partner,SMB,Active
4105,2022-11-07,Australia,Referral,Enterprise,Inactive
4106,2024-03-23,Australia,Partner,Mid,Active
4107,2022-12-23,USA,Partner,Enterprise,Inactive
4108,2022-08-01,USA,Organic,Enterprise,Active
4109,2023-07-28,India,Referral,Mid,Active
4110,2022-02-18,UK,Paid,Mid,Active
4111,2022-05-07,India,Paid,SMB,Active
4112,2022-08-11,India,Referral,SMB,Active
4113,2022-10-06,UK,Partner,Mid,Active
4114,2023-02-12,USA,Organic,Enterprise,Active
4115,2023-05-20,UK,Referral,SMB,Inactive
4116,2022-10-21,Germany,Referral,SMB,Active
4117,2024-03-06,Germany,Paid,Mid,Active
4118,2022-10-04,Germany,Organic,Mid,Active
4119,2023-03-14,Australia,Referral,Mid,Active
4120,2022-04-17,USA,Organic,Mid,Active
4121,2023-10-20,USA,Partner,SMB,Inactive
4122,2023-02-24,Australia,Paid,SMB,Active
4123,2023-09-03,India,Partner,SMB,Inactive
4124,2023-03-05,Germany,Organic,Enterprise,Active
4125,2023-01-10,Germany,Partner,SMB,Active
4126,2022-03-14,India,Paid,SMB,Active
4127,2023-09-26,UK,Organic,Mid,Active
4128,2022-01-30,UK,Referral,SMB,Active
4129,2022-07-07,USA,Partner,SMB,Inactive
4130,2022-12-30,Australia,Paid,SMB,Active
4131,2024-05-15,USA,Referral,Mid,Active
4132,2024-03-10,UK,Paid,SMB,Active
4133,2023-03-27,India,Organic,SMB,Active
4134,2022-07-14,USA,Organic,Enterprise,Active
4135,2022-06-05,Germany,Partner,Enterprise,Inactive
4136,2022-06-21,Germany,Paid,Enterprise,Inactive
4137,2024-04-26,India,Paid,Enterprise,Active
4138,2022-02-10,UK,Paid,Mid,Inactive
4139,2022-03-04,Germany,Organic,Enterprise,Active
4140,2022-01-23,Germany,Partner,SMB,Active
4141,2022-12-26,Australia,Paid,Enterprise,Active
4142,2022-03-16,USA,Paid,Mid,Active
4143,2023-07-14,UK,Referral,Enterprise,Active
4144,2023-11-03,USA,Paid,Enterprise,Active
4145,2024-04-04,UK,Partner,Mid,Active
4146,2022-04-28,Germany,Referral,Mid,Active
4147,2023-09-04,Australia,Referral,Mid,Active
4148,2023-01-15,USA,Referral,Mid,Inactive
4149,2023-11-10,Germany,Organic,Mid,Active
4150,2022-10-17,UK,Referral,Mid,Active
4151,2023-03-16,USA,Paid,SMB,Active
4152,2023-10-30,USA,Organic,Enterprise,Active
4153,2022-01-07,Germany,Organic,Enterprise,Inactive
4154,2022-07-15,USA,Organic,Mid,Inactive
4155,2023-02-25,Australia,Organic,Mid,Active
4156,2023-07-22,Australia,Organic,SMB,Active
4157,2024-04-12,Germany,Organic,SMB,Active
4158,2022-07-12,UK,Organic,Mid,Active
4159,2023-07-13,Germany,Referral,SMB,Active
4160,2022-05-28,Australia,Partner,SMB,Active
4161,2024-02-26,India,Paid,Mid,Inactive
4162,2023-10-31,India,Paid,Mid,Inactive
4163,2022-07-21,USA,Referral,Mid,Active
4164,2023-03-20,USA,Referral,Mid,Active
4165,2023-02-23,India,Organic,Enterprise,Inactive
4166,2023-03-03,Australia,Partner,Enterprise,Active
4167,2023-04-24,USA,Organic,Mid,Active
4168,2023-04-20,Germany,Referral,SMB,Active
4169,2022-05-06,Germany,Organic,Mid,Active
4170,2023-01-30,Australia,Paid,Enterprise,Active
4171,2024-03-27,USA,Paid,SMB,Active
4172,2024-05-30,Germany,Organic,Enterprise,Active
4173,2024-03-16,USA,Partner,Mid,Active
4174,2023-07-30,USA,Organic,Enterprise,Active
4175,2022-11-21,Germany,Organic,Enterprise,Active
4176,2023-01-27,India,Partner,Enterprise,Active
4177,2023-11-19,Germany,Partner,SMB,Inactive
4178,2023-09-20,Australia,Partner,Enterprise,Active
4179,2023-03-16,UK,Paid,SMB,Active
4180,2022-07-23,Germany,Organic,Mid,Inactive
4181,2023-05-01,USA,Referral,Mid,Active
4182,2024-04-12,USA,Partner,Enterprise,Active
4183,2022-01-31,Germany,Partner,SMB,Active
4184,2023-01-23,UK,Organic,Mid,Active
4185,2023-09-17,Germany,Referral,SMB,Inactive
4186,2024-05-26,UK,Organic,SMB,Active
4187,2023-03-10,UK,Organic,Enterprise,Active
4188,2024-04-16,Australia,Partner,Enterprise,Active
4189,2023-01-11,USA,Partner,SMB,Active
4190,2022-12-10,USA,Paid,SMB,Inactive
4191,2023-03-19,UK,Referral,Enterprise,Active
4192,2023-08-02,USA,Referral,SMB,Active
4193,2022-03-16,India,Partner,Enterprise,Active
4194,2023-07-11,UK,Partner,SMB,Active
4195,2024-02-11,USA,Partner,Enterprise,Inactive
4196,2023-10-28,India,Referral,SMB,Active
4197,2022-06-04,Australia,Paid,Enterprise,Inactive
4198,2023-03-06,USA,Referral,SMB,Active
4199,2022-12-29,India,Partner,Mid,Active
4200,2023-03-24,Germany,Partner,Mid,Inactive
4201,2022-08-22,Germany,Paid,SMB,Active
4202,2023-07-17,India,Organic,Mid,Active
4203,2024-03-28,UK,Organic,SMB,Active
4204,2022-09-19,UK,Referral,SMB,Active
4205,2024-04-06,USA,Organic,Mid,Active
4206,2022-05-05,Germany,Organic,SMB,Active
4207,2022-09-02,UK,Referral,Enterprise,Active
4208,2023-06-26,UK,Partner,SMB,Active
4209,2023-04-30,Germany,Organic,SMB,Active
4210,2022-05-02,Australia,Partner,Mid,Active
4211,2022-05-05,UK,Referral,Enterprise,Active
4212,2023-07-03,India,Partner,SMB,Active
4213,2022-06-19,USA,Partner,SMB,Active
4214,2022-05-04,UK,Referral,SMB,Inactive
4215,2024-05-18,UK,Partner,SMB,Active
4216,2022-02-04,Australia,Organic,SMB,Inactive
4217,2022-03-28,India,Organic,SMB,Active
4218,2023-10-08,USA,Organic,Enterprise,Active
4219,2023-12-09,UK,Organic,Enterprise,Active
4220,2024-02-25,USA,Partner,SMB,Active
4221,2022-07-20,Germany,Organic,SMB,Active
4222,2023-01-04,UK,Partner,Mid,Inactive
4223,2024-03-07,UK,Paid,Enterprise,Active
4224,2022-03-18,Germany,Partner,Enterprise,Active
4225,2022-02-28,Australia,Organic,SMB,Inactive
4226,2023-03-07,UK,Paid,Enterprise,Active
4227,2023-09-30,USA,Referral,Enterprise,Active
4228,2023-05-15,India,Partner,Mid,Active
4229,2022-04-19,USA,Organic,Mid,Inactive
4230,2024-01-06,Australia,Organic,Enterprise,Active
4231,2022-10-05,India,Organic,Enterprise,Active
4232,2022-03-09,USA,Referral,Enterprise,Active
4233,2022-03-10,USA,Paid,SMB,Active
4234,2022-06-14,Germany,Paid,Mid,Active
4235,2023-05-04,Australia,Organic,SMB,Active
4236,2022-11-01,Germany,Partner,Mid,Active
4237,2023-11-05,India,Organic,Mid,Active
4238,2022-12-31,Germany,Organic,Mid,Active
4239,2024-05-03,Australia,Partner,Enterprise,Active
4240,2024-03-31,UK,Organic,Mid,Active
4241,2023-01-14,UK,Referral,SMB,Active
4242,2022-12-09,India,Organic,Mid,Active
4243,2024-06-17,UK,Referral,SMB,Inactive
4244,2023-07-08,Germany,Organic,Mid,Active
4245,2022-12-20,India,Paid,Mid,Active
4246,2023-02-20,Australia,Partner,Enterprise,Active
4247,2022-04-19,India,Paid,SMB,Active
4248,2023-07-17,India,Organic,Mid,Active
4249,2024-02-01,USA,Organic,Mid,Active
4250,2023-05-12,USA,Referral,SMB,Active
4251,2022-12-07,India,Organic,Mid,Active
4252,2023-01-18,UK,Organic,Enterprise,Active
4253,2023-06-17,USA,Organic,SMB,Inactive
4254,2022-10-27,Australia,Paid,Enterprise,Active
4255,2022-05-19,Germany,Referral,SMB,Active
4256,2022-12-25,USA,Paid,SMB,Active
4257,2024-04-15,India,Referral,SMB,Active
4258,2023-05-14,UK,Paid,Mid,Active
4259,2023-01-20,Germany,Organic,SMB,Active
4260,2023-08-27,USA,Paid,SMB,Active
4261,2022-10-07,UK,Paid,SMB,Active
4262,2023-09-29,UK,Referral,Enterprise,Active
4263,2023-04-28,UK,Referral,SMB,Active
4264,2022-04-21,India,Paid,Mid,Inactive
4265,2024-05-15,Australia,Referral,SMB,Active
4266,2022-05-19,UK,Referral,SMB,Active
4267,2023-03-11,Germany,Referral,Enterprise,Active
4268,2023-05-24,USA,Partner,Mid,Active
4269,2022-09-30,Germany,Referral,Mid,Active
4270,2022-04-09,India,Partner,Mid,Inactive
4271,2024-02-03,India,Partner,SMB,Active
4272,2024-04-29,Germany,Referral,SMB,Active
4273,2022-04-14,Australia,Paid,Mid,Active
4274,2022-08-02,India,Referral,Mid,Active
4275,2024-01-31,India,Organic,Enterprise,Active
4276,2023-10-26,Germany,Paid,Mid,Active
4277,2024-02-01,India,Partner,SMB,Active
4278,2024-02-26,Australia,Partner,SMB,Active
4279,2022-06-14,Australia,Paid,SMB,Active
4280,2024-05-02,Australia,Paid,Enterprise,Active
4281,2023-06-04,USA,Referral,Mid,Active
4282,2022-10-11,Australia,Partner,SMB,Active
4283,2023-06-01,Australia,Organic,Enterprise,Active
4284,2023-10-19,USA,Referral,Enterprise,Active
4285,2023-09-05,UK,Paid,SMB,Active
4286,2022-06-13,India,Partner,Enterprise,Inactive
4287,2024-06-04,Australia,Paid,Enterprise,Active
4288,2023-10-21,India,Paid,SMB,Active
4289,2022-03-05,Germany,Paid,Enterprise,Active
4290,2022-04-01,India,Referral,SMB,Active
4291,2022-04-27,USA,Organic,SMB,Active
4292,2024-05-15,India,Organic,Enterprise,Inactive
4293,2022-09-24,India,Partner,SMB,Active
4294,2024-04-01,India,Paid,SMB,Active
4295,2023-11-16,UK,Organic,Mid,Active
4296,2023-07-13,UK,Paid,SMB,Active
4297,2022-05-20,Germany,Partner,Mid,Active
4298,2022-09-03,USA,Paid,Mid,Active
4299,2023-10-23,India,Organic,Mid,Active
4300,2024-01-28,India,Paid,Mid,Active
4301,2023-01-30,India,Organic,Enterprise,Active
4302,2023-05-02,India,Partner,Enterprise,Active
4303,2023-04-21,UK,Paid,SMB,Active
4304,2023-06-01,Germany,Organic,SMB,Active
4305,2022-07-03,Australia,Partner,SMB,Active
4306,2022-01-20,USA,Paid,Enterprise,Active
4307,2023-07-12,India,Partner,Mid,Active
4308,2023-06-08,Germany,Organic,Enterprise,Active
4309,2023-08-05,Australia,Paid,Enterprise,Active
4310,2023-06-13,Germany,Paid,SMB,Active
4311,2024-06-01,UK,Paid,SMB,Active
4312,2022-05-27,Australia,Partner,SMB,Inactive
4313,2023-10-28,Germany,Partner,Mid,Active
4314,2022-10-31,UK,Organic,Mid,Active
4315,2023-09-12,Germany,Referral,Enterprise,Active
4316,2024-01-18,Germany,Paid,Mid,Active
4317,2024-03-30,Australia,Paid,SMB,Active
4318,2024-05-13,UK,Organic,Mid,Active
4319,2023-08-05,India,Paid,Mid,Active
4320,2023-11-26,USA,Partner,Mid,Active
4321,2024-02-01,Australia,Partner,Mid,Active
4322,2022-08-16,UK,Paid,SMB,Active
4323,2022-04-12,Germany,Paid,SMB,Active
4324,2023-08-10,UK,Partner,Enterprise,Active
4325,2023-02-21,USA,Paid,Enterprise,Inactive
4326,2022-08-04,USA,Partner,Enterprise,Active
4327,2023-02-11,India,Referral,Mid,Active
4328,2023-02-03,India,Referral,Mid,Active
4329,2023-12-16,USA,Paid,SMB,Active
4330,2023-12-05,Australia,Paid,Enterprise,Active
4331,2024-01-31,Australia,Paid,SMB,Inactive
4332,2023-05-14,Germany,Partner,Enterprise,Active
4333,2024-01-24,India,Referral,Enterprise,Active
4334,2023-04-10,Germany,Referral,Enterprise,Active
4335,2023-11-22,India,Organic,Mid,Active
4336,2024-01-01,USA,Organic,Enterprise,Active
4337,2022-03-23,Australia,Paid,Enterprise,Inactive
4338,2023-08-27,Australia,Partner,Mid,Active
4339,2023-11-18,USA,Paid,Enterprise,Active
4340,2024-01-21,Germany,Referral,Mid,Inactive
4341,2024-02-11,Germany,Paid,Mid,Active
4342,2022-12-31,UK,Paid,SMB,Active
4343,2022-06-12,India,Referral,Mid,Active
4344,2022-02-17,Germany,Referral,Mid,Active
4345,2023-05-26,USA,Referral,Mid,Active
4346,2022-11-25,Germany,Referral,Enterprise,Active
4347,2024-04-19,Australia,Organic,SMB,Active
4348,2022-04-26,India,Partner,Enterprise,Active
4349,2024-04-28,UK,Partner,Mid,Active
4350,2022-12-03,India,Referral,Mid,Active
4351,2024-05-30,Australia,Partner,SMB,Active
4352,2024-01-07,Australia,Partner,SMB,Active
4353,2024-05-13,Australia,Partner,Mid,Active
4354,2024-04-19,Australia,Partner,Mid,Active
4355,2022-05-27,USA,Referral,Enterprise,Inactive
4356,2023-07-29,UK,Paid,Mid,Active
4357,2024-03-16,Australia,Paid,Enterprise,Active
4358,2022-11-19,Australia,Paid,SMB,Active
4359,2023-03-19,Germany,Organic,Enterprise,Active
4360,2024-04-16,UK,Partner,Mid,Active
4361,2022-01-13,India,Referral,Enterprise,Active
4362,2023-05-09,UK,Referral,Enterprise,Active
4363,2023-12-02,UK,Organic,SMB,Active
4364,2022-10-14,UK,Referral,Enterprise,Inactive
4365,2023-12-21,Australia,Paid,Mid,Active
4366,2022-04-24,Australia,Organic,Enterprise,Active
4367,2023-04-25,USA,Referral,Enterprise,Active
4368,2022-01-22,India,Organic,Enterprise,Active
4369,2022-12-15,Germany,Organic,Mid,Active
4370,2023-12-27,UK,Referral,Enterprise,Active
4371,2023-11-14,India,Paid,Mid,Active
4372,2024-04-14,India,Referral,Enterprise,Active
4373,2023-07-20,USA,Partner,SMB,Active
4374,2024-03-20,Germany,Partner,SMB,Active
4375,2022-11-16,UK,Referral,SMB,Active
4376,2022-05-06,Germany,Paid,Mid,Active
4377,2022-10-04,USA,Partner,Mid,Active
4378,2022-07-23,Australia,Partner,Mid,Active
4379,2022-07-13,India,Referral,Enterprise,Active
4380,2023-11-12,UK,Referral,Mid,Active
4381,2023-10-26,Australia,Referral,Mid,Active
4382,2023-07-01,USA,Organic,Mid,Active
4383,2023-11-27,Germany,Organic,Mid,Active
4384,2022-10-13,India,Organic,SMB,Active
4385,2022-02-26,UK,Referral,Enterprise,Active
4386,2024-01-04,Australia,Paid,SMB,Active
4387,2022-10-30,Australia,Partner,Enterprise,Active
4388,2022-06-12,India,Organic,Enterprise,Active
4389,2022-01-19,Germany,Paid,SMB,Active
4390,2023-01-05,USA,Referral,Mid,Active
4391,2022-09-21,Germany,Organic,SMB,Active
4392,2024-03-04,Germany,Referral,Enterprise,Active
4393,2022-04-23,Germany,Paid,Enterprise,Active
4394,2023-05-03,India,Organic,Mid,Active
4395,2022-11-23,India,Organic,SMB,Active
4396,2023-06-26,USA,Organic,Enterprise,Inactive
4397,2023-10-09,Germany,Organic,SMB,Active
4398,2023-08-02,India,Paid,Mid,Active
4399,2022-03-06,USA,Organic,Mid,Active
4400,2022-10-19,USA,Partner,Enterprise,Active
4401,2022-01-25,Germany,Partner,Mid,Active
4402,2023-07-03,UK,Referral,Enterprise,Active
4403,2022-01-01,Germany,Organic,Enterprise,Inactive
4404,2023-07-03,UK,Partner,Mid,Active
4405,2022-05-21,USA,Partner,Mid,Active
4406,2024-01-14,India,Partner,SMB,Active
4407,2023-10-10,Australia,Paid,SMB,Active
4408,2022-07-07,USA,Organic,Enterprise,Inactive
4409,2022-05-08,India,Paid,SMB,Active
4410,2022-07-20,USA,Paid,Enterprise,Active
4411,2022-05-07,Germany,Partner,Mid,Active
4412,2022-09-14,UK,Partner,Mid,Active
4413,2023-11-07,USA,Referral,SMB,Active
4414,2023-07-01,India,Organic,Enterprise,Inactive
4415,2022-07-13,Germany,Organic,Enterprise,Active
4416,2023-12-04,Australia,Partner,SMB,Active
4417,2022-04-14,Germany,Partner,Enterprise,Inactive
4418,2023-06-19,UK,Organic,Enterprise,Active
4419,2022-09-22,Germany,Referral,Mid,Active
4420,2024-03-12,Australia,Partner,Enterprise,Active
4421,2023-01-19,India,Referral,Enterprise,Active
4422,2022-09-17,USA,Paid,Enterprise,Active
4423,2023-02-18,UK,Partner,SMB,Inactive
4424,2022-12-24,Australia,Paid,SMB,Active
4425,2022-03-16,UK,Partner,SMB,Active
4426,2022-12-21,Germany,Paid,Enterprise,Active
4427,2023-08-07,UK,Partner,Enterprise,Active
4428,2024-02-10,Australia,Referral,SMB,Active
4429,2022-07-07,USA,Referral,SMB,Active
4430,2023-11-16,USA,Referral,Enterprise,Active
4431,2022-10-17,UK,Paid,Enterprise,Active
4432,2022-02-14,India,Referral,Mid,Active
4433,2023-07-27,UK,Paid,SMB,Active
4434,2022-03-24,Germany,Partner,Enterprise,Active
4435,2022-05-03,USA,Paid,SMB,Active
4436,2022-12-24,USA,Partner,SMB,Inactive
4437,2023-06-12,USA,Organic,SMB,Active
4438,2022-03-07,India,Organic,Mid,Active
4439,2023-10-19,India,Organic,Enterprise,Active
4440,2023-01-10,Australia,Paid,Enterprise,Active
4441,2022-06-11,UK,Organic,SMB,Active
4442,2024-01-16,UK,Organic,Enterprise,Active
4443,2023-01-15,Germany,Organic,Mid,Active
4444,2023-10-18,USA,Partner,SMB,Active
4445,2022-12-24,India,Referral,Mid,Inactive
4446,2022-07-07,Germany,Paid,Mid,Active
4447,2022-11-18,Germany,Organic,Enterprise,Active
4448,2023-03-26,India,Partner,Enterprise,Active
4449,2023-04-19,UK,Referral,Mid,Active
4450,2022-01-13,USA,Referral,Enterprise,Active
4451,2022-07-03,UK,Referral,Mid,Active
4452,2022-04-21,Germany,Partner,Mid,Active
4453,2023-05-23,USA,Organic,SMB,Active
4454,2022-10-17,Australia,Referral,Mid,Active
4455,2022-10-22,Germany,Partner,Mid,Active
4456,2023-03-27,UK,Partner,Enterprise,Active
4457,2022-08-03,UK,Paid,SMB,Active
4458,2023-09-24,UK,Partner,Enterprise,Inactive
4459,2024-06-12,India,Referral,SMB,Active
4460,2023-07-21,Germany,Referral,Enterprise,Active
4461,2022-01-27,USA,Partner,Mid,Active
4462,2023-09-22,UK,Referral,SMB,Active
4463,2024-01-03,UK,Partner,SMB,Active
4464,2022-08-19,India,Referral,SMB,Active
4465,2023-07-19,USA,Paid,SMB,Active
4466,2024-03-17,Germany,Organic,Enterprise,Active
4467,2022-11-17,Australia,Paid,Enterprise,Active
4468,2022-08-21,India,Paid,SMB,Active
4469,2023-11-01,Germany,Organic,SMB,Active
4470,2023-03-13,Australia,Referral,SMB,Active
4471,2024-02-20,UK,Organic,Enterprise,Active
4472,2023-06-17,UK,Partner,SMB,Inactive
4473,2023-02-07,USA,Organic,SMB,Inactive
4474,2022-02-22,Australia,Paid,SMB,Active
4475,2024-02-26,UK,Organic,Enterprise,Active
4476,2022-11-09,UK,Referral,Mid,Active
4477,2022-10-08,USA,Paid,Mid,Active
4478,2023-12-27,Germany,Partner,Enterprise,Inactive
4479,2022-01-31,UK,Referral,Mid,Active
4480,2022-12-03,India,Paid,SMB,Active
4481,2022-07-02,India,Partner,SMB,Inactive
4482,2022-01-23,Germany,Referral,Enterprise,Active
4483,2023-06-28,Australia,Partner,Enterprise,Active
4484,2023-03-22,USA,Organic,Mid,Active
4485,2022-03-15,India,Organic,Mid,Active
4486,2022-01-10,India,Partner,SMB,Active
4487,2023-04-29,Germany,Organic,Enterprise,Active
4488,2023-04-01,Australia,Partner,Mid,Active
4489,2023-07-20,Australia,Referral,Mid,Active
4490,2023-07-18,Germany,Paid,SMB,Inactive
4491,2023-10-22,India,Partner,SMB,Active
4492,2022-06-09,USA,Paid,SMB,Active
4493,2024-05-31,India,Paid,SMB,Active
4494,2022-01-14,Australia,Partner,Mid,Active
4495,2022-06-27,India,Organic,Enterprise,Active
4496,2023-02-16,USA,Referral,Enterprise,Active
4497,2024-05-27,UK,Paid,SMB,Active
4498,2022-02-22,India,Referral,SMB,Active
4499,2023-02-12,Germany,Paid,Mid,Active
4500,2024-04-26,UK,Partner,SMB,Inactive
4501,2022-01-22,Germany,Organic,Enterprise,Active
4502,2022-01-30,Germany,Referral,SMB,Inactive
4503,2023-12-04,Germany,Paid,Enterprise,Active
4504,2022-09-17,India,Partner,SMB,Active
4505,2022-07-24,Australia,Partner,SMB,Inactive
4506,2022-02-28,UK,Paid,Enterprise,Active
